,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
535,105281,11 W 53RD ST,NEW YORK,54667557.0,91348611,131624100,231386633,36061.0,11 W 53RD ST NEW YORK NY 10019-5401,MUSEUM OF MODERN ART,A51,27921807.0,205587007,NY,11 W 53RD ST,Art Museums,10019-5401,10019.0,A51,40.7616124,-73.9774991821081
536,105291,945 MADISON AVE,NEW YORK,12902000.0,62061000,131789318,39877000,36061.0,945 MADISON AVE NEW YORK NY 10021-2764,WHITNEY MUSEUM OF AMERICAN ART,A51,3436000.0,147580000,NY,945 MADISON AVE,Art Museums,10021-2764,10021.0,A51,40.773479,-73.9640108
537,105321,CENTRAL PARK WEST AT 79TH ST,NEW YORK,70163294.0,122330217,136162659,184851535,36061.0,CENTRAL PARK WEST AT 79TH ST NEW YORK NY 10024-0000,AMERICAN MUSEUM OF NATURAL HISTORY,A56,27958505.0,202334324,NY,CENTRAL PARK WEST AT 79TH ST,Natural History & Natural Science Museums,10024-0000,10024.0,A56,,
538,105332,235 BOWERY,NEW YORK,4071439.0,8262267,132986881,11825921,36061.0,235 BOWERY NEW YORK NY 10002-1218,NEW MUSEUM OF CONTEMPORARY ART,A51,2636251.0,11326818,NY,235 BOWERY,Art Museums,10002-1218,10002.0,A51,40.7223414,-73.9928315496346
539,105361,246 W 38TH ST RM 4,NEW YORK,70348.0,113748,132926488,190821,36061.0,246 W 38TH ST NEW YORK NY 10018-9090,TALKING BAND INC,A65,21038.0,200432,NY,246 W 38TH ST,Theater,10018-9090,10018.0,A65,40.7541085,-73.9904182
540,105391,30 LINCOLN CENTER,NEW YORK,170342603.0,194153871,131624087,320966882,36061.0,30 LINCOLN CENTER NEW YORK NY 10023-6922,METROPOLITAN OPERA ASSOCIATION INC,A6A,155270186.0,362091102,NY,30 LINCOLN CENTER,Opera,10023-6922,10023.0,A6A,,
541,105485,425 LAFAYETTE ST,NEW YORK,9727627.0,17433746,131844852,22064340,36061.0,425 LAFAYETTE ST NEW YORK NY 10003-7021,NEW YORK SHAKESPEARE FESTIVAL,A65,5429074.0,23754399,NY,425 LAFAYETTE ST,Theater,10003-7021,10003.0,A65,40.72892905,-73.991804660937
542,105612,39 W 32ND ST RM 1103,NEW YORK,500725.0,865020,134067116,1039883,36061.0,39 W 32ND ST NEW YORK NY 10001-3842,MUSICIANS ON CALL INC,A68,36750.0,1082395,NY,39 W 32ND ST,Music,10001-3842,10001.0,A68,40.7480792,-73.9874259
543,106421,1071 5TH AVE,NEW YORK,25515124.0,20725614,135562233,70872926,36061.0,1071 5TH AVE NEW YORK NY 10128-0112,SOLOMON R GUGGENHEIM FOUNDATION,A51,39028473.0,72284172,NY,1071 5TH AVE,Art Museums,10128-0112,10128.0,A51,40.78300035,-73.9589593986188
544,106685,25 WEST 52ND ST,NEW YORK,6824632.0,10639327,132805582,18344561,36061.0,25 WEST 52ND ST NEW YORK NY 10019-6104,THE PALEY CENTER FOR MEDIA,A50,1120803.0,12704937,NY,25 WEST 52ND ST,Museums,10019-6104,10019.0,A50,40.76058115,-73.9775918659177
545,107042,339 E 19TH ST APT 2B,NEW YORK,0.0,31341,421573942,27700,36061.0,339 E 19TH ST NEW YORK NY 10003-2879,NASCENTWORKS INC,A20,1017.0,32358,NY,339 E 19TH ST,Arts & Culture,10003-2879,10003.0,A20,40.7350294,-73.9812974638166
546,107382,64 FULTON ST RM 1101,NEW YORK,59485.0,56359,131502317,161376,36061.0,64 FULTON ST NEW YORK NY 10038-2748,LEAGUE FOR YIDDISH INC,A23,0.0,106234,NY,64 FULTON ST,Cultural & Ethnic Awareness,10038-2748,10038.0,A23,40.7087272,-74.0052286
547,107397,410 W 42ND ST,NEW YORK,233041.0,864273,43754026,885972,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,GOTHAM CHAMBER OPERA INC,A6A,90472.0,955105,NY,410 W 42ND ST,Opera,10036-6809,10036.0,A6A,40.7585537,-73.9933987
548,107413,581 W 161ST STREET,NEW YORK,0.0,0,200468058,775,36061.0,581 W 161ST STREET NEW YORK NY 10032-6102,ESTEBAN GOYZUETA FOUNDATION,A23,0.0,0,NY,581 W 161ST STREET,Cultural & Ethnic Awareness,10032-6102,10032.0,A23,40.8364763,-73.9426218
549,107568,801 SECOND AVE 7TH FLR,NEW YORK,0.0,1098852,274832249,9749,36061.0,801 SECOND AVE NEW YORK NY 10017-4706,MONTENEGRIN AMERICAN FOUNDATION FOR THE MONTENEGRO HOUSE LTD,A23,0.0,1082151,NY,801 SECOND AVE,Cultural & Ethnic Awareness,10017-4706,10017.0,A23,42.8020272,-73.9503835
550,107742,PO BOX 277,NEW YORK,0.0,48197,201965815,76121,36061.0,,CHELSEA OPERA INC,A6A,31327.0,82891,NY,,Opera,10113-0277,10113.0,A6A,,
551,108030,8 E 69TH ST,NEW YORK,940425.0,2469228,136118967,4342550,36061.0,8 E 69TH ST NEW YORK NY 10021-4906,COLUMBUS CITIZENS FOUNDATION INC,A23,0.0,4754253,NY,8 E 69TH ST,Cultural & Ethnic Awareness,10021-4906,10021.0,A23,40.7678094,-73.9620184
552,108032,59 E 4TH ST STE 6E,NEW YORK,530026.0,922007,132835847,1152400,36061.0,59 E 4TH ST NEW YORK NY 10003-8991,CREATIVE TIME INC,A20,219367.0,1269337,NY,59 E 4TH ST,Arts & Culture,10003-8991,10003.0,A20,40.7269133,-73.9909381
553,108116,332 BLEECKER ST F10,NEW YORK,0.0,29383,112468118,76153,36061.0,332 BLEECKER ST NEW YORK NY 10014-2980,ARTS PROJECT OF CHERRY GROVE INC,A20,22615.0,86760,NY,332 BLEECKER ST,Arts & Culture,10014-2980,10014.0,A20,40.7335524,-74.0045471
554,108215,47 5TH AVE,NEW YORK,521455.0,108292,135365520,1142595,36061.0,47 5TH AVE NEW YORK NY 10003-4679,SALMAGUNDI CLUB,A03,657475.0,1124873,NY,47 5TH AVE,Professional Societies & Associations,10003-4679,10003.0,A03,40.73425775,-73.9944775436352
555,108219,77 BLEECKER ST APT 631,NEW YORK,0.0,212,841666719,106971,36061.0,77 BLEECKER ST NEW YORK NY 10012-1554,212 SOCIETY,A12,0.0,486,NY,77 BLEECKER ST,Fund Raising & Fund Distribution,10012-1554,10012.0,A12,40.7252621,-73.9922803
556,108395,20 E 9TH ST 10D,NEW YORK,0.0,42939,133697941,40185,36061.0,20 E 9TH ST NEW YORK NY 10003-5944,EARTH CELEBRATIONS INC,A20,0.0,43048,NY,20 E 9TH ST,Arts & Culture,10003-5944,10003.0,A20,40.7322375,-73.9947853
557,108560,1208 SURF AVE,BROOKLYN,214442.0,321985,133215645,948223,36047.0,1208 SURF AVE BROOKLYN NY 11224-2816,CONEY ISLAND USA,A60,395765.0,900414,NY,1208 SURF AVE,Performing Arts,11224-2816,11224.0,A60,40.5754647142857,-73.9799998571429
558,108649,PO BOX 230949,NEW YORK,0.0,76590,133055972,80634,36061.0,,RICHARD WAGNER SOCIETY OF NEW YORK INC,A68,7564.0,92093,NY,,Music,10023-0016,10023.0,A68,,
559,108862,144 N 7TH ST,BROOKLYN,0.0,100000,272832354,86170,36061.0,144 N 7TH ST BROOKLYN NY 11249-0000,BIDOUN PROJECTS INC,A23,2401.0,102546,NY,144 N 7TH ST,Cultural & Ethnic Awareness,11249-0000,11249.0,A23,40.71820545,-73.9586114388858
560,108988,PO BOX 1325,NEW YORK,804497.0,0,132813806,1409389,36061.0,,LES BALLETS TROCKADERO DE MONTE CARLO INC,A63,1564597.0,1565918,NY,,Ballet,10028-0010,10028.0,A63,,
561,109293,2ND FLOOR,NEW YORK,757753.0,619743,237296167,2894611,36061.0,,TOWN HALL FOUNDATION INC,A12,2324284.0,2963315,NY,,Fund Raising & Fund Distribution,10036-0000,10036.0,A12,,
562,109406,117 E 37TH ST APT 4C,NEW YORK,0.0,14517,134168862,20260,36061.0,117 E 37TH ST NEW YORK NY 10016-3047,HORIZON THEATRE REP INC,A65,5772.0,20289,NY,117 E 37TH ST,Theater,10016-3047,10016.0,A65,40.74871185,-73.9788100005977
563,109428,170 W END AVE,NEW YORK,0.0,32000,133775983,45486,36061.0,170 W END AVE NEW YORK NY 10023-5401,KINDRED SPIRITS FOUNDATION INC,A65,13530.0,45530,NY,170 W END AVE,Theater,10023-5401,10023.0,A65,40.7772074166667,-73.98624825
564,109452,119 W 57TH ST STE 1215,NEW YORK,85125.0,139089,133163895,145484,36061.0,119 W 57TH ST NEW YORK NY 10019-2400,NEW YORK INTERNATIONAL BALLET COMPETITION INC,A63,1666.0,140578,NY,119 W 57TH ST,Ballet,10019-2400,10019.0,A63,40.7648784,-73.9781096
565,109710,155 W 68TH ST,NEW YORK,6000.0,394505,132994577,264479,36061.0,155 W 68TH ST NEW YORK NY 10023-5808,JUPITER SYMPHONY OF NEW YORK INC,A69,85064.0,524356,NY,155 W 68TH ST,Symphony Orchestras,10023-5808,10023.0,A69,40.7759999,-73.9831238
566,110074,232 3RD ST STE E303,BROOKLYN,20000.0,77881,10728746,176559,36047.0,232 3RD ST BROOKLYN NY 11215-2733,UGLY DUCKLING PRESSE LTD,A20,120129.0,198020,NY,232 3RD ST,Arts & Culture,11215-2733,11215.0,A20,40.6747084,-73.9876068
567,110231,3370 PRINCE ST STE 703,FLUSHING,0.0,190921,261618284,201274,36081.0,3370 PRINCE ST FLUSHING NY 11354-2703,ASSOCIATION OF CHINESE AMERICAN PHYSICIANS USA INC,A23,0.0,190921,NY,3370 PRINCE ST,Cultural & Ethnic Awareness,11354-2703,11354.0,A23,,
568,110484,NEW YORK INC 1556 3RD AVENUE STE 60,NEW YORK,378708.0,288138,237401867,601382,36061.0,NEW YORK INC 1556 3RD AVENUE NEW YORK NY 10128-0000,INTERSCHOOL ORCHESTRAS OF NY INC,A69,162785.0,526114,NY,NEW YORK INC 1556 3RD AVENUE,Symphony Orchestras,10128-0000,10128.0,A69,,
569,110489,307 W 38TH ST RM 1805,NEW YORK,600385.0,1012604,133118488,1732765,36061.0,307 W 38TH ST NEW YORK NY 10018-2936,PEARL THEATRE CO INC,A65,663921.0,1705465,NY,307 W 38TH ST,Theater,10018-2936,10018.0,A65,40.7550216,-73.9920584
570,110540,365 FIFTH AVE RILM ABSTRACTS,NEW YORK,1464781.0,0,522274965,1814711,36061.0,365 FIFTH AVE RILM ABSTRACTS NEW YORK NY 10016-4309,REPERTOIRE INTERNATIONAL DE LITTERATURE MUSICALE INC,A68,1761250.0,1761391,NY,365 FIFTH AVE RILM ABSTRACTS,Music,10016-4309,10016.0,A68,,
571,110910,107 SUFFOLK ST APT 310,NEW YORK,63096.0,49536,133440226,111894,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3387,DYNAMIC FORMS INC,A62,25841.0,70709,NY,107 SUFFOLK ST,Dance,10002-3387,10002.0,A62,40.719051,-73.9861796
572,111073,225 W 34TH ST STE 1607,NEW YORK,9800.0,18798,133583223,50758,36061.0,225 W 34TH ST NEW YORK NY 10122-1693,ISRAELI DANCE INSTITUTE INC,A62,26029.0,44827,NY,225 W 34TH ST,Dance,10122-1693,10122.0,A62,40.7517799,-73.9920745
573,111099,PO BOX 100163,BROOKLYN,358028.0,375859,116025023,1150866,36047.0,,COLLEGE COMMUNITY SERVICES INC,A60,613815.0,1013886,NY,,Performing Arts,11210-0163,11210.0,A60,,
574,111321,156 RIVINGTON ST,NEW YORK,20800.0,139157,133171739,84615,36061.0,156 RIVINGTON ST NEW YORK NY 10002-2411,ABC NO RIO INC C/O PETER CRAMER,A25,26054.0,175407,NY,156 RIVINGTON ST,Arts Education,10002-2411,10002.0,A25,40.7192813,-73.9853944
575,111373,630 9TH AVE STE 214,NEW YORK,742630.0,1309938,132759292,2346858,36061.0,630 9TH AVE NEW YORK NY 10036-4752,GROUP I ACTING COMPANY INC,A65,591289.0,2374195,NY,630 9TH AVE,Theater,10036-4752,10036.0,A65,40.7597501,-73.991404
576,111446,314 W 54TH ST,NEW YORK,29340.0,56991,132977840,168260,36061.0,314 W 54TH ST NEW YORK NY 10019-5102,AMERICAN THEATER OF ACTORS INC,A65,117368.0,174359,NY,314 W 54TH ST,Theater,10019-5102,10019.0,A65,40.7651117,-73.9852857
577,111641,651 FULTON ST 2ND FLOOR,BROOKLYN,289905.0,661978,112956108,766085,36047.0,651 FULTON ST BROOKLYN NY 11217-1112,KINGS MAJESTIC CORPORATION,A61,167063.0,833061,NY,651 FULTON ST,Performing Arts Centers,11217-1112,11217.0,A61,40.68842005,-73.97890518517
578,111674,500 WEST 52ND STREET 2ND FLR,NEW YORK,616089.0,1860688,133467948,1693299,36061.0,500 WEST 52ND STREET NEW YORK NY 10019-0000,52ND STREET PROJECT INC,A65,0.0,2498286,NY,500 WEST 52ND STREET,Theater,10019-0000,10019.0,A65,40.765987,-73.9912534
579,112443,2576 BROADWAY 548,NEW YORK,0.0,55815,133482524,134385,36061.0,2576 BROADWAY NEW YORK NY 10025-5654,RIVERSIDE CHORAL SOCIETY,A6B,74948.0,140569,NY,2576 BROADWAY,Singing & Choral Groups,10025-5654,10025.0,A6B,40.7953236,-73.9704804
580,112582,47 5TH AVE,NEW YORK,70827.0,131396,135658159,293438,36061.0,47 5TH AVE NEW YORK NY 10003-4679,AMERICAN WATERCOLOR SOCIETY INC,A40,62936.0,244961,NY,47 5TH AVE,Visual Arts,10003-4679,10003.0,A40,40.73425775,-73.9944775436352
581,112623,4R,NEW YORK,73302.0,64299,263603729,220881,36061.0,,TIME IN CHILDRENS ARTS INITIATIVE,A25,134628.0,213994,NY,,Arts Education,10001-0000,10001.0,A25,,
582,112922,PO BOX 150562,BROOKLYN,124944.0,16030,133087483,244088,36047.0,,PUPPET WORKS INC,A65,229891.0,245921,NY,,Theater,11215-0562,11215.0,A65,,
583,113258,RM-9 CITY HALL,NEW YORK,0.0,650,133360989,73697,36061.0,RM-9 CITY HALL NEW YORK NY 10007-0000,THE INNER CIRCLE INC,A65,0.0,124471,NY,RM-9 CITY HALL,Theater,10007-0000,10007.0,A65,,
584,113487,401 BROADWAY ROOM NO 300,NEW YORK,364251.0,587175,132885288,735193,36061.0,401 BROADWAY NEW YORK NY 10013-0000,SOHO REPERTORY THEATRE INC,A65,0.0,654240,NY,401 BROADWAY,Theater,10013-0000,10013.0,A65,40.7188095,-74.0025736
585,113547,325 WEST END AVENUE 128,NEW YORK,109792.0,77151,132725580,327711,36061.0,325 WEST END AVENUE NEW YORK NY 10023-8135,SHADOW BOX THEATRE INC,A65,273286.0,357225,NY,325 WEST END AVENUE,Theater,10023-8135,10023.0,A65,40.7820239,-73.9830754
586,113597,748 UNION ST,BROOKLYN,0.0,46842,112507185,246406,36047.0,748 UNION ST BROOKLYN NY 11215-1209,SPOKE THE HUB DANCING INC,A62,229932.0,276907,NY,748 UNION ST,Dance,11215-1209,11215.0,A62,40.67537805,-73.9783408
587,113603,305 E 93RD ST APT 4B,NEW YORK,25220.0,78862,208422447,286831,36061.0,305 E 93RD ST NEW YORK NY 10128-6118,BETH MORRISON PROJECTS,A65,304200.0,383225,NY,305 E 93RD ST,Theater,10128-6118,10128.0,A65,40.7822415,-73.9478838
588,113833,5 W 102ND ST APT 5B,NEW YORK,0.0,6525,30515962,65414,36061.0,5 W 102ND ST NEW YORK NY 10025-4784,URBAN BALLET THEATER INC,A63,41606.0,48131,NY,5 W 102ND ST,Ballet,10025-4784,10025.0,A63,40.7959033,-73.9623754824866
589,113885,484 W 43RD ST APT 37C,NEW YORK,0.0,43492,203563472,77793,36061.0,484 W 43RD ST NEW YORK NY 10036-0000,AMERICAN MODERN ENSEMBLE,A6C,39050.0,82542,NY,484 W 43RD ST,Bands & Ensembles,10036-0000,10036.0,A6C,40.7599913,-73.9948326
590,113925,233 NORMAN AVE,BROOKLYN,155946.0,97008,204485651,332548,36047.0,233 NORMAN AVE BROOKLYN NY 11222-3683,SO PERCUSSION INC,A68,236824.0,333832,NY,233 NORMAN AVE,Music,11222-3683,11222.0,A68,40.72782665,-73.9441643385778
591,113998,338 E 106TH ST,NEW YORK,13817.0,65739,132615433,165396,36061.0,338 E 106TH ST NEW YORK NY 10029-0000,MANNA HOUSE WORKSHOPS INC,A6E,49341.0,109789,NY,338 E 106TH ST,Performing Arts Schools,10029-0000,10029.0,A6E,40.78975245,-73.9410496128888
592,114154,99 KENMARE ST,NEW YORK,147679.0,756895,133525743,797820,36061.0,99 KENMARE ST NEW YORK NY 10012-0000,STOREFRONT FOR ART AND ARCHITECTURE INC,A51,13977.0,801236,NY,99 KENMARE ST,Art Museums,10012-0000,10012.0,A51,40.7213975625,-73.9969764375
593,114271,PO BOX 5002,BRONX,206549.0,410080,133261148,458305,36005.0,,THE BRONX RIVER ART CENTER INC,A40,18256.0,467043,NY,,Visual Arts,10460-0000,10460.0,A40,,
594,114302,16 E 40TH ST 4TH FL,NEW YORK,0.0,305496,262447984,556577,36061.0,16 E 40TH ST NEW YORK NY 10016-0113,THE BOCUSE D OR USA FOUNDATION LTD,A25,0.0,457374,NY,16 E 40TH ST,Arts Education,10016-0113,10016.0,A25,40.7517857,-73.9809487
595,114427,PO BOX 974,NEW YORK,215823.0,149773,132764154,601348,36047.0,,MUSICA SACRA INC,A68,334807.0,485590,NY,,Music,10021-0000,10021.0,A68,,
596,114479,1906 AVENUE R,BROOKLYN,0.0,6000,113511209,87967,36047.0,1906 AVENUE R BROOKLYN NY 11229-3002,CUSTODIANS OF RUSSIAN CULTURE INC,A23,83269.0,89830,NY,1906 AVENUE R,Cultural & Ethnic Awareness,11229-3002,11229.0,A23,40.60600595,-73.9536140400845
597,114755,302 WEST 91ST STREET,NEW YORK,404000.0,218252,132862043,1145211,36061.0,302 WEST 91ST STREET NEW YORK NY 10024-0000,NEW YORK GILBERT SULLIVAN PLAYERS INC,A65,888660.0,1109314,NY,302 WEST 91ST STREET,Theater,10024-0000,10024.0,A65,40.79203485,-73.9760155156241
598,115001,PO BOX 250863,NEW YORK,159703.0,279499,550821968,461558,36061.0,,RED BULL THEATER INC,A65,121494.0,400993,NY,,Theater,10025-1507,10025.0,A65,,
599,115065,475 RIVERSIDE DR STE 1948,NEW YORK,256193.0,631872,136217087,492680,36061.0,475 RIVERSIDE DR NEW YORK NY 10115-1900,ZAMIR CHORAL FOUNDATION INC,A6B,56100.0,773442,NY,475 RIVERSIDE DR,Singing & Choral Groups,10115-1900,10115.0,A6B,40.8109391,-73.9640163
600,115169,630 9TH AVE STE 410,NEW YORK,547306.0,167471,134189808,1777496,36061.0,630 9TH AVE NEW YORK NY 10036-4750,WINGSPAN ARTS INC,A61,1859687.0,2049343,NY,630 9TH AVE,Performing Arts Centers,10036-4750,10036.0,A61,40.7597501,-73.991404
601,115528,135 W 70TH ST APT 2A,NEW YORK,0.0,0,201099216,0,36061.0,135 W 70TH ST NEW YORK NY 10023-4462,OFF THE LEESH PRODUCTIONS INC,A65,0.0,7,NY,135 W 70TH ST,Theater,10023-4462,10023.0,A65,40.77686985,-73.981001302318
602,115594,119 W 57TH ST STE 1401,NEW YORK,111461.0,346928,237443019,335008,36061.0,119 W 57TH ST NEW YORK NY 10019-2400,STECHER AND HOROWITZ FOUNDATION,A6E,5250.0,425816,NY,119 W 57TH ST,Performing Arts Schools,10019-2400,10019.0,A6E,40.7648784,-73.9781096
603,115724,40 GALESI DR,WAYNE,0.0,0,133394302,220382,36061.0,40 GALESI DR WAYNE NJ 07470-0000,AMERICAN INSTITUTE OF GRAPHIC ARTS,A40,168546.0,296182,NJ,40 GALESI DR,Visual Arts,07470-0000,7470.0,A40,40.8980677,-74.2439548
604,115936,115 MONTAGUE ST APT 8C,BROOKLYN,0.0,157750,112532555,252011,36047.0,115 MONTAGUE ST BROOKLYN NY 11201-3439,PROVIDENCE PRODUCTIONS INTERNATIONAL INCORPORATED,A60,73400.0,231181,NY,115 MONTAGUE ST,Performing Arts,11201-3439,11201.0,A60,40.6950199473684,-73.9948093684211
605,116307,74 E 4TH ST,NEW YORK,679413.0,1073203,132620861,1892165,36061.0,74 E 4TH ST NEW YORK NY 10003-8903,LA MAMA EXPERIMENTAL THEATRE CLUB INC,A61,954622.0,2028271,NY,74 E 4TH ST,Performing Arts Centers,10003-8903,10003.0,A61,40.65089685,-73.9780661127576
606,117018,140 SECOND AVENUE,NEW YORK,110647.0,47946,133335670,286132,36061.0,140 SECOND AVENUE NEW YORK NY 10003-8364,CROSS PERFORMANCE INC,A60,203289.0,256575,NY,140 SECOND AVENUE,Performing Arts,10003-8364,10003.0,A60,42.6354291687142,-73.7409010269515
607,117090,PO BOX 52,NEW YORK,0.0,0,133280750,1245,36061.0,,BOTTLE & CORK CLUB OF NEW YORK INC,A12,0.0,0,NY,,Fund Raising & Fund Distribution,10039-0001,10039.0,A12,,
608,117161,115 W 73RD ST APT 7A,NEW YORK,112693.0,41407,132947410,413126,36061.0,115 W 73RD ST NEW YORK NY 10023-2913,MSQ ENTERPRISES INC,A68,428388.0,469796,NY,115 W 73RD ST,Music,10023-2913,10023.0,A68,40.7785389,-73.9788565904744
609,117163,315 W 36TH ST STE 101 GRND FL,NEW YORK,232348.0,344890,222814886,1213894,36061.0,315 W 36TH ST STE 101 GRND NEW YORK NY 10018-6404,DIEU DONNE PAPER MILL INC,A40,743730.0,1088620,NY,315 W 36TH ST STE 101 GRND,Visual Arts,10018-6404,10018.0,A40,,
610,117368,PO BOX 7641,NEW YORK,293151.0,100,237123248,615383,36061.0,,PERIWINKLE PRODUCTIONS INC,A65,67894.0,68261,NY,,Theater,10150-7641,10150.0,A65,,
611,117440,1000 RICHMOND TERRACE,STATEN ISLAND,831263.0,909169,237379930,1459515,36085.0,1000 RICHMOND TERRACE STATEN ISLAND NY 10301-1114,STATEN ISLAND CHILDRENS MUSEUM,A52,522424.0,1478472,NY,1000 RICHMOND TERRACE,Children's Museums,10301-1114,10301.0,A52,40.6429317,-74.0756367
612,117544,4306 3RD AVE 3RD FLR,BROOKLYN,174168.0,628316,134192400,708531,36047.0,4306 3RD AVE BROOKLYN NY 11232-3604,INTERNATIONAL CONTEMPORARY ENSEMBLE FOUNDATION INC,A6C,272852.0,933900,NY,4306 3RD AVE,Bands & Ensembles,11232-3604,11232.0,A6C,40.6516774,-74.0109909343462
613,117938,40 WEST 116TH ST,NEW YORK,110781.0,222355,861056388,297645,36061.0,40 WEST 116TH ST NEW YORK NY 10026-2864,NEW YORK CLASSICAL THEATRE INC,A65,0.0,224260,NY,40 WEST 116TH ST,Theater,10026-2864,10026.0,A65,40.8011573,-73.9480824
614,118421,PO BOX 340339,BROOKLYN,0.0,4508,510183518,15715,36047.0,,LATIN AMERICA PARENTS ASSOCIATION INC,A23,11487.0,15995,NY,,Cultural & Ethnic Awareness,11234-0339,11234.0,A23,,
615,118548,2 RECTOR ST RM 1202,NEW YORK,20941.0,0,271979011,50537,36061.0,2 RECTOR ST NEW YORK NY 10006-0000,PHENOMENA PROJECT INC,A40,0.0,0,NY,2 RECTOR ST,Visual Arts,10006-0000,10006.0,A40,40.7080916,-74.0129519
616,118613,PO BOX 10183,STATEN ISLAND,64352.0,188721,450476945,334522,36085.0,,SUNDOG THEATER INC,A65,170805.0,359897,NY,,Theater,10301-0183,10301.0,A65,,
617,118622,900 BROADWAY STE 905,NEW YORK,166345.0,286715,133672065,541995,36061.0,900 BROADWAY NEW YORK NY 10003-1223,ACTORS COMPANY THEATRE INC,A65,154357.0,435758,NY,900 BROADWAY,Theater,10003-1223,10003.0,A65,40.7389172,-73.9896515
618,118711,140 2ND AVE STE 503,NEW YORK,105482.0,31057,133812712,289039,36061.0,140 2ND AVE NEW YORK NY 10003-8384,ART SWEATS INC,A62,168706.0,200882,NY,140 2ND AVE,Dance,10003-8384,10003.0,A62,40.7303767,-73.9865401
619,118966,292 HENRY ST,NEW YORK,148848.0,477845,132814763,457589,36061.0,292 HENRY ST NEW YORK NY 10002-4816,NEW FEDERAL THEATER INC,A65,62204.0,540076,NY,292 HENRY ST,Theater,10002-4816,10002.0,A65,40.71366805,-73.9830034236307
620,119134,125 BROAD ST FL 12,NEW YORK,0.0,20000,300342739,3515,36061.0,125 BROAD ST NEW YORK NY 10004-2423,AMERICAN FRIENDS OF FORUM 2000 INC,A12,0.0,20000,NY,125 BROAD ST,Fund Raising & Fund Distribution,10004-2423,10004.0,A12,40.7023065,-74.0107645
621,119261,17603 JAMAICA AVE,JAMAICA,0.0,285482,112515828,289995,36081.0,17603 JAMAICA AVE JAMAICA NY 11432-5503,AFRICAN POETRY THEATRE INC,A23,23422.0,308904,NY,17603 JAMAICA AVE,Cultural & Ethnic Awareness,11432-5503,11432.0,A23,40.7033905,-73.8000748
622,119267,340 RIVERSIDE DR APT 1A,NEW YORK,9533.0,63827,260142449,354793,36061.0,340 RIVERSIDE DR NEW YORK NY 10025-3431,GOTHAM EARLY MUSIC SCENE,A68,273056.0,360041,NY,340 RIVERSIDE DR,Music,10025-3431,10025.0,A68,40.8022993,-73.9697293
623,119272,PO BOX 398,FORT TILDEN,0.0,21255,113505908,127474,36081.0,,ROCKAWAY THEATRE COMPANY INC,A65,146243.0,167498,NY,,Theater,11695-0398,11695.0,A65,,
624,119293,320 RIVERSIDE DR,NEW YORK,25000.0,88788,10668318,201740,36061.0,320 RIVERSIDE DR NEW YORK NY 10025-4115,INTERNATIONAL KEYBOARD INSTITUTE AND FESTIVAL,A68,113195.0,201998,NY,320 RIVERSIDE DR,Music,10025-4115,10025.0,A68,40.8023346,-73.9702139
625,119336,12TH FL,NEW YORK,1007786.0,2246436,132638292,2754348,36061.0,,THE LITTLE ORCHESTRA SOCIETY- ORPHEON INC,A69,674553.0,2948367,NY,,Symphony Orchestras,10036-0000,10036.0,A69,,
626,119706,2935 BEACH CHANNEL DR,FAR ROCKAWAY,0.0,4862,112791043,0,36081.0,2935 BEACH CHANNEL DR FAR ROCKAWAY NY 11691-1919,ANAKAWONA CULTURAL ASSOCIATION INC,A23,0.0,4862,NY,2935 BEACH CHANNEL DR,Cultural & Ethnic Awareness,11691-1919,11691.0,A23,40.6040336,-73.7558526
627,120127,155 VARICK ST,NEW YORK,0.0,0,200721610,19460,36061.0,155 VARICK ST NEW YORK NY 10013-1106,DOWNTOWN ARTS DEVELOPMENT INC,A40,19673.0,19677,NY,155 VARICK ST,Visual Arts,10013-1106,10013.0,A40,40.726323,-74.005785
628,120157,32 2ND AVE # 34,NEW YORK,376051.0,769734,136227423,1053538,36061.0,32 2ND AVE # NEW YORK NY 10003-8631,ANTHOLOGY FILM ARCHIVES,A50,314060.0,1105970,NY,32 2ND AVE #,Museums,10003-8631,10003.0,A50,40.7247547,-73.9902601
629,120608,307 7TH AVE RM 1601,NEW YORK,192207.0,502253,133570387,570275,36061.0,307 7TH AVE NEW YORK NY 10001-6042,NEW YORK FESTIVAL OF SONG INC,A68,88412.0,569842,NY,307 7TH AVE,Music,10001-6042,10001.0,A68,40.7502241,-73.9911843
630,120624,225 W 34TH ST STE 1513,NEW YORK,130500.0,264118,521724997,308206,36061.0,225 W 34TH ST NEW YORK NY 10122-1511,PIATIGORSKY FOUNDATION,A68,52420.0,316018,NY,225 W 34TH ST,Music,10122-1511,10122.0,A68,40.7517799,-73.9920745
631,120767,37 W 20TH ST STE 703,NEW YORK,23400.0,88745,132767468,152336,36061.0,37 W 20TH ST NEW YORK NY 10011-3717,AURORA MUSIC FOUNDATION INC,A61,31804.0,120582,NY,37 W 20TH ST,Performing Arts Centers,10011-3717,10011.0,A61,40.7407461,-73.9931415
