,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
890,890,164713,15320 33RD AVE,FLUSHING,,17231,421538753,22610,36081.0,15320 33RD AVE FLUSHING NY 11354-3312,ARBITER OF CULTURAL TRADITIONS INC,A68,0.0,20857,NY,15320 33RD AVE,Music,11354-3312,11354.0,A68,,,Arbiter of Cultural Traditions Inc.
891,891,165295,174 E 80TH ST,NEW YORK,,72018,311647704,88550,36061.0,174 E 80TH ST NEW YORK NY 10075-0439,NEW YORK PRESERVATION ARCHIVE PROJECT INC,A54,0.0,72313,NY,174 E 80TH ST,History Museums,10075-0439,10075.0,A54,40.77505585,-73.95754059585991,New York Preservation Archive Project Inc.
892,892,165530,230 W 56TH ST STE 55E,NEW YORK,,111811,943438070,152236,36061.0,230 W 56TH ST NEW YORK NY 10019-4306,APPLES AND ORANGES INC,A65,30032.0,141910,NY,230 W 56TH ST,Theater,10019-4306,10019.0,A65,40.76544620000001,-73.98219559999998,Apples and Oranges Inc.
893,893,165610,1 PENN PLZ STE 2527,NEW YORK,,47041,462674562,25867,36061.0,1 PENN PLZ NEW YORK NY 10119-2532,MOATZA INC,A23,0.0,47041,NY,1 PENN PLZ,Cultural & Ethnic Awareness,10119-2532,10119.0,A23,40.8931283,-73.8205375,Moatza Inc.
894,894,165689,246 W 38TH ST RM 4,NEW YORK,,65670,133040912,289522,36061.0,246 W 38TH ST NEW YORK NY 10018-9090,CAPOEIRA FOUNDATION INC,A62,128564.0,194250,NY,246 W 38TH ST,Dance,10018-9090,10018.0,A62,40.7541085,-73.99041820000001,Capoeira Foundation Inc.
895,895,165817,C/O ERTEGUN 121 E 81ST STREET,NEW YORK,,750,202304712,983,36061.0,C/O ERTEGUN 121 E 81ST STREET NEW YORK NY 10028-0000,INFINITU FOUNDATION,A23,0.0,750,NY,C/O ERTEGUN 121 E 81ST STREET,Cultural & Ethnic Awareness,10028-0000,10028.0,A23,,,Infinitu Foundation
896,896,165975,325 W 38TH ST RM 808,NEW YORK,,24173,133019799,57061,36061.0,325 W 38TH ST NEW YORK NY 10018-9619,NEW LIFE DANCE INC,A62,12600.0,37593,NY,325 W 38TH ST,Dance,10018-9619,10018.0,A62,40.755447,-73.992683025,New Life Dance Inc.
897,897,166187,20 COOPER SQ,NEW YORK,,3560,20666545,400095,36061.0,20 COOPER SQ NEW YORK NY 10003-7112,ANNA DEAVERE SMITH WORKS INC,A20,0.0,3560,NY,20 COOPER SQ,Arts & Culture,10003-7112,10003.0,A20,40.727835799999994,-73.9915369,Anna Deavere Smith Works Inc.
898,898,166637,100 E 4TH ST,NEW YORK,,37000,132744083,53026,36061.0,100 E 4TH ST NEW YORK NY 10003-9001,FANFARE THEATRE ENSEMBLE INC,A65,22445.0,59445,NY,100 E 4TH ST,Theater,10003-9001,10003.0,A65,40.72568625,-73.98861965,Fanfare Theatre Ensemble Inc.
899,899,166646,140 SECOND AVENUE,NEW YORK,,60063,201900264,65141,36061.0,140 SECOND AVENUE NEW YORK NY 10003-8364,ILAND INC,A60,28217.0,89470,NY,140 SECOND AVENUE,Performing Arts,10003-8364,10003.0,A60,42.635429168714204,-73.7409010269515,Iland Inc.
900,900,166866,70 WEST 95TH STREET,NEW YORK,,7361,562322737,157399,36061.0,70 WEST 95TH STREET NEW YORK NY 10025-6721,ARTS IN ACTION V A P INC,A40,159843.0,169708,NY,70 WEST 95TH STREET,Visual Arts,10025-6721,10025.0,A40,40.7918466,-73.9679169,Arts in Action V a P Inc.
901,901,167092,545 8TH AVE RM 8SE,NEW YORK,,137098,112706055,179062,36061.0,545 8TH AVE NEW YORK NY 10018-2431,DANCING IN THE STREET INC,A60,33000.0,170104,NY,545 8TH AVE,Performing Arts,10018-2431,10018.0,A60,40.754498100000006,-73.99219388901379,Dancing in the Street Inc.
902,902,167371,387 PARK AVE S FL 3,NEW YORK,,124795,113306633,167775,36061.0,387 PARK AVE S NEW YORK NY 10016-8810,ASSOCIATION FOR THE STUDY OF PERSIANATE SOCIETIES INC,A23,37846.0,162643,NY,387 PARK AVE S,Cultural & Ethnic Awareness,10016-8810,10016.0,A23,40.7428261,-73.9842213,Association for the Study of Persianate Societies Inc.
903,903,167535,C/O 133-10 39TH AVE BASEMENT,FLUSHING,,30550,113591749,38760,36081.0,C/O 133-10 39TH AVE BASEMENT FLUSHING NY 11354-0000,CHINESE AMERICAN PARENT STUDENT COUNCIL OF NEW YORK CITY INC,A23,0.0,30554,NY,C/O 133-10 39TH AVE BASEMENT,Cultural & Ethnic Awareness,11354-0000,11354.0,A23,,,Chinese American Parent Student Council of New York City Inc.
904,904,167562,PO BOX 1293,NEW YORK,,23943,133477887,35654,36061.0,,EMPIRE QUILTERS INC,A40,20598.0,44588,NY,,Visual Arts,10113-1293,10113.0,A40,,,Empire Quilters Inc.
905,905,167574,10 S OXFORD ST,BROOKLYN,,89112,461908996,40820,36047.0,10 S OXFORD ST BROOKLYN NY 11217-1394,LIFE FORCE ARTS INC,A68,0.0,89112,NY,10 S OXFORD ST,Music,11217-1394,11217.0,A68,40.6892904,-73.9742841069372,Life Force Arts Inc.
906,906,167636,101 E 15TH ST FL 3,NEW YORK,,58500,454716667,101794,36061.0,101 E 15TH ST NEW YORK NY 10003-2168,DANCE4LIFE USA INC,A62,0.0,58500,NY,101 E 15TH ST,Dance,10003-2168,10003.0,A62,40.7352506,-73.9894787,Dance4Life USA Inc.
907,907,167879,15 DUNHAM PL APT 7L,BROOKLYN,,11285,202352155,129704,36047.0,15 DUNHAM PL BROOKLYN NY 11249-5807,KS JAMM DANCE TROUPE INC,A62,129129.0,140414,NY,15 DUNHAM PL,Dance,11249-5807,11249.0,A62,40.71128775,-73.967977450168,Ks Jamm Dance Troupe Inc.
908,908,168010,2805 E 26TH STREET STE 2-D,BROOKLYN,,41135,582674169,40710,36047.0,2805 E 26TH STREET BROOKLYN NY 11235-2748,BE PROUD INC,A23,0.0,41135,NY,2805 E 26TH STREET,Cultural & Ethnic Awareness,11235-2748,11235.0,A23,40.58460395,-73.9424868015847,Be Proud Inc.
909,909,168068,162 W 21ST ST,NEW YORK,,0,222954688,56988,36061.0,162 W 21ST ST NEW YORK NY 10011-3202,WHITE MOUNTAIN SUMMER DANCE FESTIVAL INC,A62,7071.0,8095,NY,162 W 21ST ST,Dance,10011-3202,10011.0,A62,40.742604,-73.99635140000001,White Mountain Summer Dance Festival Inc.
910,910,168535,543 UNION STREET,BROOKLYN,,26821,800582462,74597,36047.0,543 UNION STREET BROOKLYN NY 11215-1072,PROTEUS GOWANUS INTERDISCIPLINARY GALLERY INC,A50,45311.0,76049,NY,543 UNION STREET,Museums,11215-1072,11215.0,A50,40.679278100000005,-73.9874392,Proteus Gowanus Interdisciplinary Gallery Inc.
911,911,168591,C/O L GLENN HERSHEY 162 WEST 21ST,NEW YORK,,11839,61129274,9095,36061.0,C/O L GLENN HERSHEY 162 WEST NEW YORK NY 10011-0000,WORKS INC,A62,0.0,11839,NY,C/O L GLENN HERSHEY 162 WEST,Dance,10011-0000,10011.0,A62,,,Works Inc.
912,912,168921,PO BOX 771,NEW YORK,,5257,113640336,4389,36061.0,,RESONANCE ENSEMBLE CORPORATION,A6C,0.0,5257,NY,,Bands & Ensembles,10108-0771,10108.0,A6C,,,Resonance Ensemble Corporation
913,913,169123,133 WOOSTER ST,NEW YORK,,73697,134078810,64380,36061.0,133 WOOSTER ST NEW YORK NY 10012-3176,FIVE MYLES INC,A60,2317.0,76014,NY,133 WOOSTER ST,Performing Arts,10012-3176,10012.0,A60,40.7255580588235,-74.0000802941176,Five Myles Inc.
914,914,169330,PO BOX 25763,BROOKLYN,,7530,113519109,89345,36047.0,,THE TOY MUSEUM OF NY,A50,84844.0,93288,NY,,Museums,11202-5763,11202.0,A50,,,the Toy Museum of NY
915,915,170038,1088 PARK AVE,NEW YORK,,166071,455456044,42507,36061.0,1088 PARK AVE NEW YORK NY 10128-1132,ARTWORKS NYC INCORPORATED,A25,0.0,162159,NY,1088 PARK AVE,Arts Education,10128-1132,10128.0,A25,40.7819561,-73.9562056,Artworks NYC Incorporated
916,916,170052,PO BOX 20533,NEW YORK,,0,132946768,55395,36061.0,,INTERNATIONAL ASSOCIATION OF ART CRITICS AMERICAN SECTION,A03,48094.0,48207,NY,,Professional Societies & Associations,10001-0000,10001.0,A03,,,International Association of Art Critics American Section
917,917,170115,661 10TH AVE APT 2D,NEW YORK,,75000,133526354,16850,36061.0,661 10TH AVE NEW YORK NY 10036-2955,MIRANDA THEATRE COMPANY,A65,0.0,75006,NY,661 10TH AVE,Theater,10036-2955,10036.0,A65,40.7626573,-73.9935904542308,Miranda Theatre Company
918,918,170160,800 6TH AVENUE SUITE 11C,NEW YORK,,0,61588655,108754,36061.0,800 6TH AVENUE NEW YORK NY 10001-6348,MANHATTAN ART PROGRAM INC,A25,106075.0,106075,NY,800 6TH AVENUE,Arts Education,10001-6348,10001.0,A25,40.7454492,-73.99069399999999,Manhattan Art Program Inc.
919,919,170619,107 SUFFOLK ST APT 411,NEW YORK,,28835,134058830,32439,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3391,ARTISTS ALLIANCE INC,A40,906.0,38223,NY,107 SUFFOLK ST,Visual Arts,10002-3391,10002.0,A40,40.719051,-73.9861796,Artists Alliance Inc.
920,920,170652,3948 64TH ST,WOODSIDE,,13765,264095519,65547,36081.0,3948 64TH ST WOODSIDE NY 11377-3651,MARE NOSTRUM ELEMENTS INC,A65,2249.0,16075,NY,3948 64TH ST,Theater,11377-3651,11377.0,A65,40.735634000000005,-73.90095500000001,Mare Nostrum Elements Inc.
921,921,170716,350 5TH AVE STE 5610,NEW YORK,,0,133988194,8563,36061.0,350 5TH AVE NEW YORK NY 10118-5500,JOHN BUTLER FOUNDATION INC,A62,3500.0,3500,NY,350 5TH AVE,Dance,10118-5500,10118.0,A62,40.7483271,-73.98565490000001,John Butler Foundation Inc.
922,922,170847,5956 57TH DR,MASPETH,,21755,113535891,20125,36081.0,5956 57TH DR MASPETH NY 11378-2702,MUSICA REGINAE PRODUCTIONS LTD,A68,4061.0,25816,NY,5956 57TH DR,Music,11378-2702,11378.0,A68,40.721884,-73.904441,Musica Reginae Productions Ltd
923,923,171152,4823 203RD ST,BAYSIDE,,4000,113579989,50432,36081.0,4823 203RD ST BAYSIDE NY 11364-1036,QUEENS ART EDUCATION CENTER INC,A25,63643.0,67643,NY,4823 203RD ST,Arts Education,11364-1036,11364.0,A25,40.749487,-73.775593,Queens Art Education Center Inc.
924,924,171239,39 VANDERBILT AVE APT 2,BROOKLYN,,21225,113350738,39773,36047.0,39 VANDERBILT AVE BROOKLYN NY 11205-1125,FAUX REAL THEATRE COMPANY INC,A65,5465.0,26690,NY,39 VANDERBILT AVE,Theater,11205-1125,11205.0,A65,40.696670700000006,-73.9703027,Faux Real Theatre Company Inc.
925,925,171292,PO BOX 650341,FRESH MEADOWS,,44150,113255108,128750,36081.0,,ON STAGE LTD,A65,130464.0,174660,NY,,Theater,11365-0341,11365.0,A65,,,on Stage Ltd
926,926,171332,431 WEST 146TH STREET,NEW YORK,,15817,270865321,40704,36061.0,431 WEST 146TH STREET NEW YORK NY 10031-5229,MUSIC FOR LIFE INTERNATIONAL INC,A68,0.0,15817,NY,431 WEST 146TH STREET,Music,10031-5229,10031.0,A68,40.82530560000001,-73.9452345,Music for Life International Inc.
927,927,171561,404 E 76TH ST APT 5E,NEW YORK,,27706,134318954,53449,36061.0,404 E 76TH ST NEW YORK NY 10021-1411,CHAMBER ORCHESTRA OF NEW YORK - OTTORINO RESPIGHI,A69,26512.0,54218,NY,404 E 76TH ST,Symphony Orchestras,10021-1411,10021.0,A69,40.7702232040816,-73.9539416326531,Chamber Orchestra of New York - Ottorino Respighi
928,928,171882,29 PUTTERS CT,STATEN ISLAND,,48782,421727647,52478,36085.0,29 PUTTERS CT STATEN ISLAND NY 10301-3369,ILLUMINART PRODUCTIONS,A60,1200.0,60189,NY,29 PUTTERS CT,Performing Arts,10301-3369,10301.0,A60,40.62031815,-74.1077506407013,Illuminart Productions
929,929,172047,PO BOX 250646,NEW YORK,,15516,461147587,32966,36061.0,,EVERY VOICE CHOIRS INC,A6B,13991.0,29507,NY,,Singing & Choral Groups,10025-1527,10025.0,A6B,,,Every Voice Choirs Inc.
930,930,172311,153 PROSPECT AVE APT 2R,BROOKLYN,,78377,61736291,88040,36047.0,153 PROSPECT AVE BROOKLYN NY 11215-5365,MIMA MUSIC,A68,8732.0,95797,NY,153 PROSPECT AVE,Music,11215-5365,11215.0,A68,40.666287700000005,-73.9937215300355,Mima Music
931,931,172578,C/O ST ANDREWS 150 EAST 55TH STREET,NEW YORK,,3808,30504005,22530,36061.0,C/O ST ANDREWS 150 EAST 55TH STREET NEW YORK NY 10022-0000,NATIONAL TARTAN DAY NEW YORK COMMITTEE INC,A23,0.0,6845,NY,C/O ST ANDREWS 150 EAST 55TH STREET,Cultural & Ethnic Awareness,10022-0000,10022.0,A23,,,National Tartan Day New York Committee Inc.
932,932,172630,301 WEST 57TH ST,NEW YORK,,19470,743165462,35669,36061.0,301 WEST 57TH ST NEW YORK NY 10019-3114,GOHAN SOCIETY,A23,30633.0,50082,NY,301 WEST 57TH ST,Cultural & Ethnic Awareness,10019-3114,10019.0,A23,40.766988899999994,-73.98310790000001,Gohan Society
933,933,172638,26-80 30TH STREET,ASTORIA,,1955,112468882,134735,36081.0,26-80 30TH STREET ASTORIA NY 11102-2117,GREEK CULTURAL CENTER INC,A23,101613.0,105023,NY,26-80 30TH STREET,Cultural & Ethnic Awareness,11102-2117,11102.0,A23,40.768599,-73.9211218,Greek Cultural Center Inc.
934,934,173034,534 FLATBUSH AVENUE NO 204,BROOKLYN,,65348,20677257,33812,36047.0,534 FLATBUSH AVENUE NO BROOKLYN NY 11225-3707,DANGEROUS GROUND PRODUCTIONS,A65,5237.0,70585,NY,534 FLATBUSH AVENUE NO,Theater,11225-3707,11225.0,A65,,,Dangerous Ground Productions
935,935,173275,C/O H MANDEL 151 1ST AVENUE,NEW YORK,,15700,10734181,45476,36061.0,C/O H MANDEL 151 1ST AVENUE NEW YORK NY 10003-0000,JAZZ JOURNALISTS ASSOCIATION,A6C,35997.0,51697,NY,C/O H MANDEL 151 1ST AVENUE,Bands & Ensembles,10003-0000,10003.0,A6C,,,Jazz Journalists Association
936,936,173609,PO BOX 20029,NEW YORK,,61640,133334527,102614,36061.0,,DANCENOW NYC INC,A62,41939.0,103579,NY,,Dance,10014-0707,10014.0,A62,,,Dancenow NYC Inc.
937,937,173649,PO BOX 1034,NEW YORK,,3812,463535060,4785,36061.0,,BABY GOT BACH INC,A68,4545.0,8357,NY,,Music,10024-0547,10024.0,A68,,,Baby Got Bach Inc.
938,938,174283,27-28 THOMSON AVE,LONG ISLAND CITY,,192418,201064485,202200,36081.0,27-28 THOMSON AVE LONG ISLAND CITY NY 11101-2922,ITALIAN LANGUAGE INTERCULTURAL ALLIANCE INC,A20,0.0,192418,NY,27-28 THOMSON AVE,Arts & Culture,11101-2922,11101.0,A20,,,Italian Language Intercultural Alliance Inc.
939,939,174886,139 CHRYSTIE ST APT 2F,NEW YORK,,16131,452704968,17607,36061.0,139 CHRYSTIE ST NEW YORK NY 10002-2858,KONBIT MIZIK CORP,A68,0.0,17682,NY,139 CHRYSTIE ST,Music,10002-2858,10002.0,A68,40.719721,-73.99331550000001,Konbit Mizik Corp.
940,940,174987,595 BROADWAY,NEW YORK,,16285,134089362,15578,36061.0,595 BROADWAY NEW YORK NY 10012-3222,PECULIAR WORKS PROJECT INC,A61,2210.0,18503,NY,595 BROADWAY,Performing Arts Centers,10012-3222,10012.0,A61,40.725110799999996,-73.9972327,Peculiar Works Project Inc.
941,941,175378,15 WHITE ST,NEW YORK,,12111,133054277,94871,36061.0,15 WHITE ST NEW YORK NY 10013-2406,SOHOPHOTO FOUNDATION INC,A40,78391.0,90549,NY,15 WHITE ST,Visual Arts,10013-2406,10013.0,A40,40.719079799999996,-74.0055196,Sohophoto Foundation Inc.
942,942,175471,357 W 36TH ST FL 3,NEW YORK,,0,204610606,107634,36061.0,357 W 36TH ST NEW YORK NY 10018-7235,THEATER LAB INC,A65,132115.0,132115,NY,357 W 36TH ST,Theater,10018-7235,10018.0,A65,40.7545277,-73.9945517,Theater Lab Inc.
943,943,175598,77 BLEECKER STREET,NEW YORK,,91047,320005633,65829,36061.0,77 BLEECKER STREET NEW YORK NY 10012-1547,NOTES IN MOTION INC,A65,24850.0,116057,NY,77 BLEECKER STREET,Theater,10012-1547,10012.0,A65,40.7252621,-73.99228029999999,Notes in Motion Inc.
944,944,175734,205 LEXINGTON AVE RM 901,NEW YORK,,32900,237089275,43530,36061.0,205 LEXINGTON AVE NEW YORK NY 10016-6022,ART DEALERS ASSOCIATION FOUNDATION INC,A12,0.0,32977,NY,205 LEXINGTON AVE,Fund Raising & Fund Distribution,10016-6022,10016.0,A12,40.7452208,-73.9804111,Art Dealers Association Foundation Inc.
945,945,175742,2138 31ST ST APT 3T,ASTORIA,,93106,455023652,92606,36081.0,2138 31ST ST ASTORIA NY 11105-2610,FIRE ISLAND ARTIST RESIDENCY INCORPORATED,A25,0.0,93106,NY,2138 31ST ST,Arts Education,11105-2610,11105.0,A25,40.7704354,-73.9177485,Fire Island Artist Residency Incorporated
946,946,175920,375 RIVERSIDE DRIVE,NEW YORK,,74036,132898806,88883,36061.0,375 RIVERSIDE DRIVE NEW YORK NY 10025-2180,POMERIUM MUSICES INCORPORATED,A68,21800.0,95599,NY,375 RIVERSIDE DRIVE,Music,10025-2180,10025.0,A68,40.8044903,-73.9678653,Pomerium Musices Incorporated
947,947,175930,PO BOX 727,NEW YORK,,89948,800742652,130956,36061.0,,CO LAB THEATER GROUP INC,A65,35720.0,125668,NY,,Theater,10108-0727,10108.0,A65,,,Co. Lab Theater Group Inc.
948,948,176050,70A GREENWICH AVE BOX 256,NEW YORK,,1000,132933767,27084,36061.0,70A GREENWICH AVE BOX NEW YORK NY 10011-8300,GOLDEN FLEECE THEATRE COMPANY LTD,A65,35170.0,36170,NY,70A GREENWICH AVE BOX,Theater,10011-8300,10011.0,A65,,,Golden Fleece Theatre Company Ltd
949,949,176221,541 BROADWAY FL 3,NEW YORK,,117518,237314992,190720,36061.0,541 BROADWAY NEW YORK NY 10012-3900,RIO GRANDE UNION INC,A62,81942.0,199460,NY,541 BROADWAY,Dance,10012-3900,10012.0,A62,40.7234505,-73.9986332,Rio Grande Union Inc.
950,950,176277,26 WILLOW PL,BROOKLYN,,5843,116035649,89131,36047.0,26 WILLOW PL BROOKLYN NY 11201-4513,HEIGHTS PLAYERS INC,A65,99126.0,111475,NY,26 WILLOW PL,Theater,11201-4513,11201.0,A65,40.692981599999996,-73.9982387,Heights Players Inc.
951,951,176720,C/O139 FULTON STREET,NEW YORK,,855,134007378,32977,36061.0,C/O139 FULTON STREET NEW YORK NY 10038-0000,CHUNG YING CANTONESE OPERA ASSOCIATION INC,A6A,31225.0,32080,NY,C/O139 FULTON STREET,Opera,10038-0000,10038.0,A6A,40.710887,-74.009063,Chung Ying Cantonese Opera Association Inc.
952,952,176728,1360 OCEAN AVE APT 4L,BROOKLYN,,33631,263793632,62322,36047.0,1360 OCEAN AVE BROOKLYN NY 11230-3260,CHORAL CHAMELEON INC,A6B,33916.0,67626,NY,1360 OCEAN AVE,Singing & Choral Groups,11230-3260,11230.0,A6B,40.629160299999995,-73.9574075,Choral Chameleon Inc.
953,953,176761,271 MASON AVE,STATEN ISLAND,,72547,450594440,88054,36085.0,271 MASON AVE STATEN ISLAND NY 10305-3417,WORLD LEBANESE CULTURAL UNION INC,A23,0.0,72547,NY,271 MASON AVE,Cultural & Ethnic Awareness,10305-3417,10305.0,A23,40.58632065,-74.08755473400129,World Lebanese Cultural Union Inc.
954,954,176819,1717 TROUTMAN ST STE 214,RIDGEWOOD,,53159,263041529,66110,36081.0,1717 TROUTMAN ST RIDGEWOOD NY 11385-1038,YARNWIRE INC,A69,35187.0,88346,NY,1717 TROUTMAN ST,Symphony Orchestras,11385-1038,11385.0,A69,40.7098758,-73.91986410909371,Yarnwire Inc.
955,955,176946,105 WEST 73RD ST,NEW YORK,,0,460847454,25541,36061.0,105 WEST 73RD ST NEW YORK NY 10023-2903,CCPC NY INC,A23,24385.0,24478,NY,105 WEST 73RD ST,Cultural & Ethnic Awareness,10023-2903,10023.0,A23,40.77842345,-73.9786286265694,Ccpc NY Inc.
956,956,177042,133-51 37 AVE,FLUSHING,,75029,113488551,61247,36081.0,133-51 37 AVE FLUSHING NY 11354-4497,HAKKA ASSOCIATION OF N Y INC,A23,920.0,76402,NY,133-51 37 AVE,Cultural & Ethnic Awareness,11354-4497,11354.0,A23,,,Hakka Association of N Y Inc.
957,957,177429,PO BOX 30156,NEW YORK,,35343,943486955,61354,36061.0,,PIPELINE THEATRE COMPANY INC,A65,24703.0,60046,NY,,Theater,10011-0102,10011.0,A65,,,Pipeline Theatre Company Inc.
958,958,177467,530 WEST 25TH STREET,NEW YORK,,0,133602581,92879,36061.0,530 WEST 25TH STREET NEW YORK NY 10001-5516,BOWERY ARTISTS INC,A51,93886.0,93911,NY,530 WEST 25TH STREET,Art Museums,10001-5516,10001.0,A51,40.74935685,-74.00473445,Bowery Artists Inc.
959,959,177691,252 SEVENTH AVENUE,NEW YORK,,3100,237133200,82890,36061.0,252 SEVENTH AVENUE NEW YORK NY 10001-7326,SOUNDSCAPE PRESENTS INC,A20,71037.0,74137,NY,252 SEVENTH AVENUE,Arts & Culture,10001-7326,10001.0,A20,42.794824799999994,-73.9554193,Soundscape Presents Inc.
960,960,177747,2562 46TH ST,ASTORIA,,11500,271711517,17432,36081.0,2562 46TH ST ASTORIA NY 11103-1107,ADVANCED BEGINNER GROUP INC,A65,11000.0,22500,NY,2562 46TH ST,Theater,11103-1107,11103.0,A65,,,Advanced Beginner Group Inc.
961,961,177781,126 E 13TH ST,NEW YORK,,67688,133236256,157992,36061.0,126 E 13TH ST NEW YORK NY 10003-5306,PERIDANCE ENSEMBLE LTD,A63,80952.0,148640,NY,126 E 13TH ST,Ballet,10003-5306,10003.0,A63,40.84536275,-73.39956588626791,Peridance Ensemble Ltd
962,962,177834,521 5TH AVENUE NO 1700,NEW YORK,,7585,237205214,7894,36061.0,521 5TH AVENUE NO NEW YORK NY 10175-0003,MIMI GARRARD DANCE COMPANY INC,A62,0.0,7585,NY,521 5TH AVENUE NO,Dance,10175-0003,10175.0,A62,,,Mimi Garrard Dance Company Inc.
963,963,177870,39-25 150 PLACE,NEW YORK,,40130,260893800,45572,36081.0,39-25 150 PLACE NEW YORK NY 11354-0000,KOREAN-AMERICAN PARENTS ASSOCIATIONOF GREATER NEW YORK INC,A23,0.0,40130,NY,39-25 150 PLACE,Cultural & Ethnic Awareness,11354-0000,11354.0,A23,41.002503000000004,-73.958497,Korean-American Parents Associationof Greater New York Inc.
964,964,178772,505 EIGHTH AVENUE 21ST FLOOR,NEW YORK,1629536.0,2188412,132805575,3649779,36061.0,505 EIGHTH AVENUE NEW YORK NY 10018-6505,WORLD HUNGER YEAR INC,A68,250000.0,3003131,NY,505 EIGHTH AVENUE,Music,10018-6505,10018.0,A68,43.216233,-74.18230140000001,World Hunger Year Inc.
965,965,179136,BROADWAY AT VERNON BLVD,LONG ISLAND CITY,316236.0,824850,113066597,894011,36081.0,BROADWAY AT VERNON BLVD LONG ISLAND CITY NY 11106-0000,SOCRATES SCULPTURE PARK INC,A40,5092.0,862244,NY,BROADWAY AT VERNON BLVD,Visual Arts,11106-0000,11106.0,A40,,,Socrates Sculpture Park Inc.
966,966,179197,490 RIVERSIDE DR,NEW YORK,93596.0,252865,392052123,595752,36061.0,490 RIVERSIDE DR NEW YORK NY 10027-5706,THE RIVERSIDE THEATRE INC,A65,41271.0,294262,NY,490 RIVERSIDE DR,Theater,10027-5706,10027.0,A65,40.81206725,-73.9630134228004,the Riverside Theatre Inc.
967,967,179660,25 CHAPEL STREET SUITE 1124,BROOKLYN,222682.0,323610,132764154,637069,36047.0,25 CHAPEL STREET BROOKLYN NY 11201-1952,MUSICA SACRA INC,A68,335910.0,662063,NY,25 CHAPEL STREET,Music,11201-1952,11201.0,A68,40.697306700000006,-73.9858588,Musica Sacra Inc.
968,968,180994,109 W 27TH ST FL 8,NEW YORK,0.0,16323,133399840,51873,36061.0,109 W 27TH ST NEW YORK NY 10001-6208,THE AMERICAN SPANISH DANCE THEATRE INC,A62,19204.0,35527,NY,109 W 27TH ST,Dance,10001-6208,10001.0,A62,40.745679705882395,-73.9913591764706,the American Spanish Dance Theatre Inc.
969,969,181042,170 W END AVE,NEW YORK,0.0,30600,133775983,58988,36061.0,170 W END AVE NEW YORK NY 10023-5401,KINDRED SPIRITS FOUNDATION INC,A65,23050.0,53744,NY,170 W END AVE,Theater,10023-5401,10023.0,A65,40.777207416666705,-73.98624825,Kindred Spirits Foundation Inc.
970,970,181132,136 SECOND AVE,NEW YORK,111590.0,276179,141413790,808398,36061.0,136 SECOND AVE NEW YORK NY 10003-8308,UKRAINIAN AMERICAN YOUTH ASSOCIATION INC,A23,427630.0,886867,NY,136 SECOND AVE,Cultural & Ethnic Awareness,10003-8308,10003.0,A23,42.635447151842705,-73.74097402425642,Ukrainian American Youth Association Inc.
971,971,181501,314 W 54TH ST,NEW YORK,19225.0,52707,132977840,158970,36061.0,314 W 54TH ST NEW YORK NY 10019-5102,AMERICAN THEATER OF ACTORS INC,A65,106796.0,159503,NY,314 W 54TH ST,Theater,10019-5102,10019.0,A65,40.765111700000006,-73.9852857,American Theater of Actors Inc.
972,972,182145,123 W 43RD ST,NEW YORK,1048476.0,531272,237296167,3078930,36061.0,123 W 43RD ST NEW YORK NY 10036-6507,TOWN HALL FOUNDATION INC,A12,2542616.0,3080287,NY,123 W 43RD ST,Fund Raising & Fund Distribution,10036-6507,10036.0,A12,40.756023299999995,-73.98456290000001,Town Hall Foundation Inc.
973,973,182213,PO BOX 230949,NEW YORK,0.0,73601,133055972,89723,36061.0,,RICHARD WAGNER SOCIETY OF NEW YORK INC,A68,5777.0,95849,NY,,Music,10023-0016,10023.0,A68,,,Richard Wagner Society of New York Inc.
974,974,182509,PO BOX 143,NEW YORK,4563.0,19203,136162820,124223,36061.0,,VILLAGE LIGHT OPERA GROUP LTD,A6A,21872.0,45869,NY,,Opera,10014-0143,10014.0,A6A,,,Village Light Opera Group Ltd
975,975,182511,11 CARMINE ST APT 2C,NEW YORK,48000.0,18620,132990480,159744,36061.0,11 CARMINE ST NEW YORK NY 10014-6918,R F LECTURE SERIES INC,A20,44807.0,71441,NY,11 CARMINE ST,Arts & Culture,10014-6918,10014.0,A20,40.7305146,-74.0022439,R F Lecture Series Inc.
976,976,182645,PO BOX 230736,NEW YORK,0.0,28200,460839880,19310,36061.0,,CHAMBERMUSICNY INC,A68,0.0,28200,NY,,Music,10023-0013,10023.0,A68,,,Chambermusicny Inc.
977,977,182703,70 MULBERRY ST 2ND FL,NEW YORK,152075.0,472182,132968079,386905,36061.0,70 MULBERRY ST NEW YORK NY 10013-4477,H T DANCE COMPANY-CHEN DANCE CENTER,A62,112592.0,590582,NY,70 MULBERRY ST,Dance,10013-4477,10013.0,A62,40.7160953,-73.9990898,H T Dance Company-Chen Dance Center
