,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
345,345,27375,138 SOUTH OXFORD STREET,BROOKLYN,0,91461,113600098,93833,36047.0,138 SOUTH OXFORD STREET BROOKLYN NY 11217-1695,ONE YEAR LEASE INC,A65,32252.0,123713,NY,138 SOUTH OXFORD STREET,Theater,11217-1695,11217.0,A65,40.687303,-73.973648,One Year Lease Inc.
346,346,27378,7418 DITMARS BLVD,EAST ELMHURST,0,65374,113601100,66683,36081.0,7418 DITMARS BLVD EAST ELMHURST NY 11370-1128,ETERNAL FLAME OF HOPE MINISTRIES INC,A20,0.0,65386,NY,7418 DITMARS BLVD,Arts & Culture,11370-1128,11370.0,A20,40.7670723,-73.86551779999999,Eternal Flame of Hope Ministries Inc.
347,347,27380,5937 WOODBINE ST,RIDGEWOOD,0,23494,113601865,123957,36081.0,5937 WOODBINE ST RIDGEWOOD NY 11385-3236,REBECCA CENTER INC,A68,71536.0,95030,NY,5937 WOODBINE ST,Music,11385-3236,11385.0,A68,40.705483,-73.903772,Rebecca Center Inc.
348,348,27381,134 BROADWAY 30,BROOKLYN,0,41784,113602492,86351,36047.0,134 BROADWAY BROOKLYN NY 11249-6031,CENTRAL JEWISH COUNCIL INC,A23,0.0,52584,NY,134 BROADWAY,Cultural & Ethnic Awareness,11249-6031,11249.0,A23,40.71017929999999,-73.9640858,Central Jewish Council Inc.
349,349,27386,148 CLASSON AVE,BROOKLYN,8000,60526,113603090,202762,36047.0,148 CLASSON AVE BROOKLYN NY 11205-2637,SENS PRODUCTION INC,A60,155170.0,219012,NY,148 CLASSON AVE,Performing Arts,11205-2637,11205.0,A60,40.695331599999996,-73.96152159999998,Sens Production Inc.
350,350,27395,7111 5TH AVE,BROOKLYN,8520,136486,113604756,111676,36047.0,7111 5TH AVE BROOKLYN NY 11209-1608,ARAB AMERICAN ASSOCIATION OF NY INC,A23,0.0,158256,NY,7111 5TH AVE,Cultural & Ethnic Awareness,11209-1608,11209.0,A23,40.63216085,-74.0212553416243,Arab American Association of NY Inc.
351,351,27430,353 VAN BRUNT ST,BROOKLYN,0,110004,113621398,116791,36047.0,353 VAN BRUNT ST BROOKLYN NY 11231-1245,KENTLER INTERNATIONAL DRAWING SPACE INC,A40,0.0,113160,NY,353 VAN BRUNT ST,Visual Arts,11231-1245,11231.0,A40,40.6769407,-74.01299179914841,Kentler International Drawing Space Inc.
352,352,27431,138 S OXFORD ST,BROOKLYN,0,326798,113621605,361439,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1695,CIVILIANS INC,A60,80439.0,403025,NY,138 S OXFORD ST,Performing Arts,11217-1695,11217.0,A60,40.687303,-73.973648,Civilians Inc.
353,353,27442,1368 EAST 89TH STREET SUITE 2,BROOKLYN,0,14245,113624294,33292,36047.0,1368 EAST 89TH STREET BROOKLYN NY 11236-5122,GUYANA CULTURAL ASSOCIATION OF NEW YORK INC,A23,20105.0,34350,NY,1368 EAST 89TH STREET,Cultural & Ethnic Awareness,11236-5122,11236.0,A23,40.631787,-73.89826409999999,Guyana Cultural Association of New York Inc.
354,354,27475,209 ARGYLE RD,BROOKLYN,0,16292,113633985,56847,36047.0,209 ARGYLE RD BROOKLYN NY 11218-3401,ONE WORLD SYMPHONY,A69,61890.0,81125,NY,209 ARGYLE RD,Symphony Orchestras,11218-3401,11218.0,A69,40.64434605,-73.9666315258373,One World Symphony
355,355,27476,56 HAWTHORNE ST 2,BROOKLYN,0,16318,113634222,26610,36047.0,56 HAWTHORNE ST BROOKLYN NY 11225-5715,WILLIAMSBURG ART NEXUS INC,A65,9865.0,30194,NY,56 HAWTHORNE ST,Theater,11225-5715,11225.0,A65,40.65716079999999,-73.9583222012575,Williamsburg Art Nexus Inc.
356,356,27505,PO BOX 771,NEW YORK,0,42607,113640336,70333,36061.0,,RESONANCE ENSEMBLE CORPORATION,A6C,19162.0,65657,NY,,Bands & Ensembles,10108-0771,10108.0,A6C,,,Resonance Ensemble Corporation
357,357,27507,9609 66TH AVE APT 6H,REGO PARK,0,57098,113640720,20971,36081.0,9609 66TH AVE REGO PARK NY 11374-4116,NERIYE AMINOV FUND INC,A61,0.0,57098,NY,9609 66TH AVE,Performing Arts Centers,11374-4116,11374.0,A61,40.7183195,-73.8634787,Neriye Aminov Fund Inc.
358,358,27606,PO BOX 749,NEW YORK,0,39281,113662328,39159,36061.0,,BLESSED UNREST THEATRE INC,A65,6373.0,48015,NY,,Theater,10163-0749,10163.0,A65,,,Blessed Unrest Theatre Inc.
359,359,28061,C/O D DORVILLIER 279 NORTH 6TH ST,BROOKLYN,0,29900,113757378,7625,36047.0,C/O D DORVILLIER 279 NORTH 6TH ST BROOKLYN NY 11211-0000,HUMAN FUTURE DANCE CORPS INC,A62,0.0,30198,NY,C/O D DORVILLIER 279 NORTH 6TH ST,Dance,11211-0000,11211.0,A62,,,Human Future Dance Corps Inc.
360,360,28188,PO BOX 1858,LONG IS CITY,0,23989,113787175,38924,36081.0,,LONG ISLAND CITY CULTURAL ALLIANCE INC,A01,6000.0,29989,NY,,Alliances & Advocacy,11101-0858,11101.0,A01,,,Long Island City Cultural Alliance Inc.
361,361,28290,143 LINDEN BLVD,BROOKLYN,18317,0,113811283,71071,36047.0,143 LINDEN BLVD BROOKLYN NY 11226-3380,FULL OF ENERGY SCHOOL OF DANCE INC,A6E,71569.0,71569,NY,143 LINDEN BLVD,Performing Arts Schools,11226-3380,11226.0,A6E,40.65287785,-73.95354603760259,Full of Energy School of Dance Inc.
362,362,28444,126 SAINT FELIX ST,BROOKLYN,491972,142479,116000202,696182,36047.0,126 SAINT FELIX ST BROOKLYN NY 11217-1423,BROOKLYN MUSIC SCHOOL,A6E,445760.0,709267,NY,126 SAINT FELIX ST,Performing Arts Schools,11217-1423,11217.0,A6E,40.6860686,-73.97737445,Brooklyn Music School
363,363,28481,PO BOX 100163,BROOKLYN,288891,558102,116025023,1341576,36047.0,,COLLEGE COMMUNITY SERVICES INC,A60,600756.0,1170134,NY,,Performing Arts,11210-0163,11210.0,A60,,,College Community Services Inc.
364,364,28503,26 WILLOW PL,BROOKLYN,0,4317,116035649,95003,36047.0,26 WILLOW PL BROOKLYN NY 11201-4513,HEIGHTS PLAYERS INC,A65,77553.0,82224,NY,26 WILLOW PL,Theater,11201-4513,11201.0,A65,40.692981599999996,-73.9982387,Heights Players Inc.
365,365,28695,PO BOX 750296,FOREST HILLS,0,15990,116263503,423,36081.0,,GINGERBREAD PLAYERS & JACK INC,A65,0.0,82167,NY,,Theater,11375-0296,11375.0,A65,,,Gingerbread Players & Jack Inc.
366,366,28698,80 73RD ST,BROOKLYN,0,16500,116264993,53140,36047.0,80 73RD ST BROOKLYN NY 11209-1950,RIDGE CHORALE INC,A6B,32072.0,48572,NY,80 73RD ST,Singing & Choral Groups,11209-1950,11209.0,A6B,40.6343336,-74.0344137477509,Ridge Chorale Inc.
367,367,28735,30 WEST 26TH ST,NEW YORK,581597,871261,130432981,1382708,36061.0,30 WEST 26TH ST NEW YORK NY 10010-2011,NEW MUSIC USA INC,A68,116960.0,1246079,NY,30 WEST 26TH ST,Music,10010-2011,10010.0,A68,40.74427360000001,-73.99043259999999,New Music USA Inc.
368,368,28739,104 WEST 29TH ST,NEW YORK,667269,170583,130448930,2261556,36061.0,104 WEST 29TH ST NEW YORK NY 10001-5310,ART DIRECTORS CLUB INC,A25,2009912.0,2334278,NY,104 WEST 29TH ST,Arts Education,10001-5310,10001.0,A25,40.7467094,-73.9908040102137,Art Directors Club Inc.
369,369,28742,321 E 73RD ST,NEW YORK,0,13153,130508050,174520,36061.0,321 E 73RD ST NEW YORK NY 10021-3705,BOHEMIAN BENEVOLENT AND LITERARY SOCIETY OF THE CITY OF NEW YORK,A23,167276.0,186580,NY,321 E 73RD ST,Cultural & Ethnic Awareness,10021-3705,10021.0,A23,40.76908985,-73.95644388707501,Bohemian Benevolent and Literary Society of the City of New York
370,370,28767,70 LINCOLN CENTER PLAZA,NEW YORK,3760247,4113118,131275970,11532535,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6592,SCHOOL OF AMERICAN BALLET INC,A6E,3874916.0,11962901,NY,70 LINCOLN CENTER PLAZA,Performing Arts Schools,10023-6592,10023.0,A6E,,,School of American Ballet Inc.
371,371,28779,520 8TH AVE RM 303,NEW YORK,0,215852,131394732,285484,36061.0,520 8TH AVE NEW YORK NY 10018-8635,WORKING THEATRE CO INC,A65,71425.0,294345,NY,520 8TH AVE,Theater,10018-8635,10018.0,A65,40.753643,-73.99216690000002,Working Theatre Co. Inc.
372,372,28780,229 W 42ND ST 501,NEW YORK,0,122383,131404934,91404,36061.0,229 W 42ND ST NEW YORK NY 10036-7205,NEW PROFESSIONAL THEATRE INC,A65,0.0,122383,NY,229 W 42ND ST,Theater,10036-7205,10036.0,A65,40.7567434,-73.9881858,New Professional Theatre Inc.
373,373,28784,64 FULTON ST RM 1101,NEW YORK,64604,78789,131502317,176476,36061.0,64 FULTON ST NEW YORK NY 10038-2748,LEAGUE FOR YIDDISH INC,A23,0.0,99510,NY,64 FULTON ST,Cultural & Ethnic Awareness,10038-2748,10038.0,A23,40.708727200000006,-74.0052286,League for Yiddish Inc.
374,374,28786,208 E 30TH ST,NEW YORK,12696,148192,131524778,162843,36061.0,208 E 30TH ST NEW YORK NY 10016-8202,POLISH INSTITUTE OF ARTS & SCIENCES IN AMERICA INC,A23,13863.0,182535,NY,208 E 30TH ST,Cultural & Ethnic Awareness,10016-8202,10016.0,A23,40.74279620000001,-73.97947725789959,Polish Institute of Arts & Sciences in America Inc.
375,375,28790,802 W 19OTH ST SUITE 18,NEW YORK,0,32150,131550544,133408,36061.0,802 W 19OTH ST NEW YORK NY 10040-0000,AMERICAN COMPOSERS ALLIANCE,A68,96327.0,128595,NY,802 W 19OTH ST,Music,10040-0000,10040.0,A68,,,American Composers Alliance
376,376,28806,115 E 57TH ST FL 11,NEW YORK,322757,689593,131606158,1348853,36061.0,115 E 57TH ST NEW YORK NY 10022-2120,COLLEGIATE CHORALE INC,A6B,349501.0,1143471,NY,115 E 57TH ST,Singing & Choral Groups,10022-2120,10022.0,A6B,40.761433600000004,-73.96992359999999,Collegiate Chorale Inc.
377,377,28853,144 E 39TH ST,NEW YORK,594726,321453,131623995,1335914,36061.0,144 E 39TH ST NEW YORK NY 10016-0914,ENGLISH SPEAKING UNION OF THE UNITED STATES,A23,393996.0,1255576,NY,144 E 39TH ST,Cultural & Ethnic Awareness,10016-0914,10016.0,A23,40.74902879999999,-73.97679494464009,English Speaking Union of the United States
378,378,28859,1 E 70TH ST,NEW YORK,11112345,6439707,131624012,25089770,36061.0,1 E 70TH ST NEW YORK NY 10021-4981,FRICK COLLECTION,A51,3394832.0,17715793,NY,1 E 70TH ST,Art Museums,10021-4981,10021.0,A51,40.77125355,-73.96709612136229,Frick Collection
379,379,28881,1000 5TH AVE,NEW YORK,110364101,153972180,131624086,317560714,36061.0,1000 5TH AVE NEW YORK NY 10028-0113,METROPOLITAN MUSEUM OF ART,A51,12477967.0,278869051,NY,1000 5TH AVE,Art Museums,10028-0113,10028.0,A51,40.77944365,-73.96336411385191,Metropolitan Museum of Art
380,380,28882,30 LINCOLN CENTER,NEW YORK,159848710,127418917,131624087,296673351,36061.0,30 LINCOLN CENTER NEW YORK NY 10023-6922,METROPOLITAN OPERA ASSOCIATION INC,A6A,134575734.0,271792109,NY,30 LINCOLN CENTER,Opera,10023-6922,10023.0,A6A,,,Metropolitan Opera Association Inc.
381,381,28885,1220 5TH AVE,NEW YORK,4837793,10439230,131624098,10924815,36061.0,1220 5TH AVE NEW YORK NY 10029-5221,MUSEUM OF THE CITY OF NEW YORK,A54,1558892.0,12902995,NY,1220 5TH AVE,History Museums,10029-5221,10029.0,A54,40.792415000000005,-73.95226509999999,Museum of the City of New York
382,382,28886,22 E 60TH ST,NEW YORK,3896882,1905961,131624099,10123826,36061.0,22 E 60TH ST NEW YORK NY 10022-1011,FRENCH INSTITUTE-ALLIANCE FRANCAISE,A23,5827062.0,8791917,NY,22 E 60TH ST,Cultural & Ethnic Awareness,10022-1011,10022.0,A23,40.76382535,-73.9705606561746,French Institute-Alliance Francaise
383,383,28887,11 W 53RD ST,NEW YORK,52183167,67963087,131624100,193373377,36061.0,11 W 53RD ST NEW YORK NY 10019-5401,MUSEUM OF MODERN ART,A51,28045516.0,166389581,NY,11 W 53RD ST,Art Museums,10019-5401,10019.0,A51,40.761612400000004,-73.97749918210809,Museum of Modern Art
384,384,28938,CENTRAL PARK WEST AT 79TH STREET,NEW YORK,0,86883,131628143,1992466,36061.0,CENTRAL PARK WEST AT 79TH STREET NEW YORK NY 10024-0000,AMERICAN MUSEUM OF NATURAL HISTORY PLANETARIUM AUTHORITY,A56,0.0,86883,NY,CENTRAL PARK WEST AT 79TH STREET,Natural History & Natural Science Museums,10024-0000,10024.0,A56,,,American Museum of Natural History Planetarium Authority
385,385,28948,1083 5TH AVE,NEW YORK,1779007,2855514,131628183,4876240,36061.0,1083 5TH AVE NEW YORK NY 10128-0114,NATIONAL ACADEMY OF DESIGN,A25,1404386.0,6689331,NY,1083 5TH AVE,Arts Education,10128-0114,10128.0,A25,40.783483399999994,-73.95829303686929,National Academy of Design
386,386,28956,PO BOX 1537,NEW YORK,0,19403,131632509,238879,36061.0,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,82085.0,89314,NY,,Professional Societies & Associations,10021-0043,10021.0,A03,,,Bibliographical Society of America
387,387,28967,340 E 54TH ST,NEW YORK,984113,0,131635274,1502771,36061.0,340 E 54TH ST NEW YORK NY 10022-5017,NEIGHBORHOOD PLAYHOUSE INC,A6E,1342294.0,1577399,NY,340 E 54TH ST,Performing Arts Schools,10022-5017,10022.0,A6E,40.7568898163265,-73.965758122449,Neighborhood Playhouse Inc.
388,388,28968,132 W 60TH ST,NEW YORK,3750829,763654,131635277,6794089,36061.0,132 W 60TH ST NEW YORK NY 10023-7402,PROFESSIONAL CHILDRENS SCHOOL INC,A6E,6168566.0,7042367,NY,132 W 60TH ST,Performing Arts Schools,10023-7402,10023.0,A6E,40.77038485,-73.986071,Professional Childrens School Inc.
389,389,28983,30 W 22ND ST FL 6,NEW YORK,360877,272469,131655152,917626,36061.0,30 W 22ND ST NEW YORK NY 10010-5892,VAN ALEN INSTITUTE PROJECTS IN PUBLIC ARCHITECTURE,A40,16888.0,156693,NY,30 W 22ND ST,Visual Arts,10010-5892,10010.0,A40,40.831886100000006,-73.4145313909792,Van Alen Institute Projects in Public Architecture
390,390,29003,120 CLAREMONT AVE,NEW YORK,18198364,3169298,131656667,32073736,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,MANHATTAN SCHOOL OF MUSIC,A25,24516682.0,34159349,NY,120 CLAREMONT AVE,Arts Education,10027-4689,10027.0,A25,40.8124973,-73.96174090000001,Manhattan School of Music
391,391,29016,64 FULTON ST RM 905,NEW YORK,0,144346,131659632,100452,36061.0,64 FULTON ST NEW YORK NY 10038-2750,REHABILITATION THROUGH PHOTOGRAPHY INC,A40,0.0,147686,NY,64 FULTON ST,Visual Arts,10038-2750,10038.0,A40,40.708727200000006,-74.0052286,Rehabilitation Through Photography Inc.
392,392,29025,50 EAST 46ND STREET 15TH FLOOR,NEW YORK,219871,5233016,131664048,2007289,36061.0,50 EAST 46ND STREET NEW YORK NY 10017-0000,AMERICA-ISRAEL CULTURAL FOUNDATION INC,A12,36390.0,5433509,NY,50 EAST 46ND STREET,Fund Raising & Fund Distribution,10017-0000,10017.0,A12,,,America-Israel Cultural Foundation Inc.
393,393,29027,10 LINCOLN CENTER PLAZA,NEW YORK,36052601,35295729,131664054,77285237,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY 10023-6912,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,29252288.0,60432482,NY,10 LINCOLN CENTER PLAZA,Symphony Orchestras,10023-6912,10023.0,A69,,,Philharmonic-Symphony Society of New York Inc.
394,394,29031,4419 PURVES ST,LONG IS CITY,258380,513329,131669204,833057,36081.0,4419 PURVES ST LONG IS CITY NY 11101-2907,SCULPTURE CENTER INC,A40,40041.0,790040,NY,4419 PURVES ST,Visual Arts,11101-2907,11101.0,A40,40.7471486530612,-73.9411503877551,Sculpture Center Inc.
395,395,29043,333 E 47TH ST,NEW YORK,4411201,4306575,131675082,9184539,36061.0,333 E 47TH ST NEW YORK NY 10017-2313,JAPAN SOCIETY INC,A23,815147.0,9033318,NY,333 E 47TH ST,Cultural & Ethnic Awareness,10017-2313,10017.0,A23,40.75255685,-73.968246061345,Japan Society Inc.
396,396,29049,1133 BROADWAY STE 1019,NEW YORK,0,81673,131677406,71613,36061.0,1133 BROADWAY NEW YORK NY 10010-7996,CONGRESS FOR JEWISH CULTURE INC,A23,8582.0,90260,NY,1133 BROADWAY,Cultural & Ethnic Awareness,10010-7996,10010.0,A23,40.743747799999994,-73.9892277,Congress for Jewish Culture Inc.
397,397,29201,5102 21ST ST FL 7 A2,LONG ISLAND CITY,0,28645,131770269,19780,36081.0,5102 21ST ST LONG ISLAND CITY NY 11101-5357,CENTRAL YIDDISH CULTURE ORG,A23,10528.0,39173,NY,5102 21ST ST,Cultural & Ethnic Awareness,11101-5357,11101.0,A23,40.7569281,-73.9396304,Central Yiddish Culture Org
398,398,29206,244 E 52ND ST,NEW YORK,931287,174853,131775772,1415772,36061.0,244 E 52ND ST NEW YORK NY 10022-6201,TURTLE BAY MUSIC SCHOOL INC,A6E,960519.0,1184805,NY,244 E 52ND ST,Performing Arts Schools,10022-6201,10022.0,A6E,40.75616289999999,-73.96830325,Turtle Bay Music School Inc.
399,399,29221,945 MADISON AVE,NEW YORK,12368000,29448000,131789318,42111000,36061.0,945 MADISON AVE NEW YORK NY 10021-2764,WHITNEY MUSEUM OF AMERICAN ART,A51,4586000.0,33893000,NY,945 MADISON AVE,Art Museums,10021-2764,10021.0,A51,40.773478999999995,-73.9640108,Whitney Museum of American Art
400,400,29227,875 SIXTH AVE SUITE 2303,NEW YORK,33650,709099,131790739,209781,36061.0,875 SIXTH AVE NEW YORK NY 10001-3507,MUSICIANS FOUNDATION INC,A68,0.0,777796,NY,875 SIXTH AVE,Music,10001-3507,10001.0,A68,42.7965419,-73.95199649999999,Musicians Foundation Inc.
401,401,29240,70 LINCOLN CENTER PLZ FL 4,NEW YORK,4630580,31021851,131813808,10298323,36061.0,70 LINCOLN CENTER PLZ NEW YORK NY 10023-6580,CITY CENTER OF MUSIC & DRAMA INC,A61,1218733.0,32270068,NY,70 LINCOLN CENTER PLZ,Performing Arts Centers,10023-6580,10023.0,A61,,,City Center of Music & Drama Inc.
402,402,29249,2 E 79TH ST,NEW YORK,93770,148497,131832391,563870,36061.0,2 E 79TH ST NEW YORK NY 10075-0106,UKRAINIAN INSTITUTE OF AMERICA INC,A23,43145.0,534409,NY,2 E 79TH ST,Cultural & Ethnic Awareness,10075-0106,10075.0,A23,40.776703600000005,-73.9635178272059,Ukrainian Institute of America Inc.
403,403,29253,316 E 63RD ST,NEW YORK,357765,135456,131834089,693997,36061.0,316 E 63RD ST NEW YORK NY 10065-7702,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,A62,467209.0,649465,NY,316 E 63RD ST,Dance,10065-7702,10065.0,A62,40.7626049,-73.96191002727079,Martha Graham School of Contemporary Dance Inc.
404,404,29265,24 E 95TH ST,NEW YORK,2304973,329235,131843420,3690255,36061.0,24 E 95TH ST NEW YORK NY 10128-0702,DILLER-QUAILE SCHOOL OF MUSIC INC,A6E,3120705.0,3583781,NY,24 E 95TH ST,Performing Arts Schools,10128-0702,10128.0,A6E,40.7865577,-73.9551931079596,Diller-Quaile School of Music Inc.
405,405,29266,215 W 57TH ST,NEW YORK,2161355,664368,131844837,6838697,36061.0,215 W 57TH ST NEW YORK NY 10019-2104,ART STUDENTS LEAGUE OF NEW YORK,A25,3502165.0,3675905,NY,215 W 57TH ST,Arts Education,10019-2104,10019.0,A25,40.76623545,-73.98059611842521,Art Students League of New York
406,406,29268,425 LAFAYETTE ST,NEW YORK,9367720,13509910,131844852,21373089,36061.0,425 LAFAYETTE ST NEW YORK NY 10003-7021,NEW YORK SHAKESPEARE FESTIVAL,A65,7404305.0,21540468,NY,425 LAFAYETTE ST,Theater,10003-7021,10003.0,A65,40.72892905,-73.991804660937,New York Shakespeare Festival
407,407,29274,70 LINCOLN CENTER PLAZA NO 9TH FL,NEW YORK,43031072,146394337,131847137,234446683,36061.0,70 LINCOLN CENTER PLAZA NO NEW YORK NY 10023-6548,LINCOLN CENTER FOR THE PERFORMING ARTS INC,A61,44095175.0,205598345,NY,70 LINCOLN CENTER PLAZA NO,Performing Arts Centers,10023-6548,10023.0,A61,,,Lincoln Center for the Performing Arts Inc.
408,408,29281,1484 1ST AVE,NEW YORK,0,25116,131853763,5582,36061.0,1484 1ST AVE NEW YORK NY 10075-2304,ELDER CRAFTSMEN INC,A40,0.0,25482,NY,1484 1ST AVE,Visual Arts,10075-2304,10075.0,A40,40.7711573,-73.95316915021259,Elder Craftsmen Inc.
409,409,29282,850 7TH AVE,NEW YORK,441157,475968,131854253,1370954,36061.0,850 7TH AVE NEW YORK NY 10019-5230,CONCERT ARTISTS GUILD INC,A68,681739.0,1168093,NY,850 7TH AVE,Music,10019-5230,10019.0,A68,40.76406805,-73.9814623087883,Concert Artists Guild Inc.
410,410,29301,132 E 65TH ST,NEW YORK,397454,0,131864169,699235,36061.0,132 E 65TH ST NEW YORK NY 10065-6608,CARAVAN INSTITUTE INC,A23,611591.0,617097,NY,132 E 65TH ST,Cultural & Ethnic Awareness,10065-6608,10065.0,A23,40.765719399999995,-73.96510959999999,Caravan Institute Inc.
411,411,29309,111 JOHN STREET,NEW YORK,191815,429444,131869805,382191,36061.0,111 JOHN STREET NEW YORK NY 10038-3101,DANCE NOTATION BUREAU INC,A62,32676.0,498930,NY,111 JOHN STREET,Dance,10038-3101,10038.0,A62,40.70763970000001,-74.00557490000001,Dance Notation Bureau Inc.
412,412,29318,PO BOX 259,NEW YORK,0,90076,131878261,101708,36061.0,,CLARION MUSIC SOCIETY INC,A68,15567.0,105649,NY,,Music,10021-0032,10021.0,A68,,,Clarion Music Society Inc.
413,413,29323,890 BROADWAY,NEW YORK,16377229,18570819,131882106,38268154,36061.0,890 BROADWAY NEW YORK NY 10003-1211,BALLET THEATRE FOUNDATION INC,A6E,18435456.0,38682192,NY,890 BROADWAY,Performing Arts Schools,10003-1211,10003.0,A6E,40.7265273,-73.9958473,Ballet Theatre Foundation Inc.
414,414,29351,1 WASHINGTON MEWS,NEW YORK,0,300,131917963,50056,36061.0,1 WASHINGTON MEWS NEW YORK NY 10003-6608,IRISH INSTITUTE INC,A23,0.0,6111,NY,1 WASHINGTON MEWS,Cultural & Ethnic Awareness,10003-6608,10003.0,A23,40.7317191,-73.9964858,Irish Institute Inc.
415,415,29359,881 SEVENTH AVENUE,NEW YORK,22959222,58813670,131923626,63753911,36061.0,881 SEVENTH AVENUE NEW YORK NY 10019-3210,CARNEGIE HALL CORPORATION,A61,24062887.0,85668465,NY,881 SEVENTH AVENUE,Performing Arts Centers,10019-3210,10019.0,A61,42.794824799999994,-73.9554193,Carnegie Hall Corporation
416,416,29396,PO BOX 97,NEW YORK,0,62145,131947036,136864,36061.0,,AMOR ARTIS INC,A25,70173.0,134499,NY,,Arts Education,10024-0097,10024.0,A25,,,Amor Artis Inc.
417,417,29405,250 W 57TH ST,NEW YORK,1053550,1176424,131951681,2730223,36061.0,250 W 57TH ST NEW YORK NY 10107-0001,YOUNG CONCERT ARTISTS INC,A68,746544.0,2284005,NY,250 W 57TH ST,Music,10107-0001,10107.0,A68,40.766273999999996,-73.98221269999999,Young Concert Artists Inc.
418,418,29434,30 EAST 33RD ST 2ND FL,NEW YORK,281181,423267,131972960,767999,36061.0,30 EAST 33RD ST NEW YORK NY 10016-5337,PAPER BAG PLAYERS INC,A65,359543.0,782921,NY,30 EAST 33RD ST,Theater,10016-5337,10016.0,A65,40.74663355,-73.9829688892619,Paper Bag Players Inc.
419,419,29458,129 W 67TH ST,NEW YORK,3536384,2986296,131991118,6533555,36061.0,129 W 67TH ST NEW YORK NY 10023-5915,ELAINE KAUFMAN CULTURAL CENTER-LUCY MOSES SCHOOL FOR MUSIC AND DANCE,A6E,3703014.0,6641509,NY,129 W 67TH ST,Performing Arts Schools,10023-5915,10023.0,A6E,40.775234600000005,-73.98295490000001,Elaine Kaufman Cultural Center-Lucy Moses School for Music and Dance
420,420,29472,630 9TH AVE STE 809,NEW YORK,239575,338212,131997644,638683,36061.0,630 9TH AVE NEW YORK NY 10036-3746,AMERICAN PLACE THEATRE INC,A65,340181.0,652797,NY,630 9TH AVE,Theater,10036-3746,10036.0,A65,40.7597501,-73.991404,American Place Theatre Inc.
421,421,29473,ONE EAST 53RD ST,NEW YORK,835358,1233328,131997754,2365827,36061.0,ONE EAST 53RD ST NEW YORK NY 10022-4200,YOUNG AUDIENCES-NEW YORK INC,A25,756422.0,2083228,NY,ONE EAST 53RD ST,Arts Education,10022-4200,10022.0,A25,40.757548799999995,-73.9690254,Young Audiences-New York Inc.
422,422,29476,120 BANK ST,NEW YORK,50180,149295,131999454,210306,36061.0,120 BANK ST NEW YORK NY 10014-2126,H B PLAYWRIGHTS FOUNDATION INC,A65,0.0,158724,NY,120 BANK ST,Theater,10014-2126,10014.0,A65,40.7361625,-74.0075448401772,H B Playwrights Foundation Inc.
423,423,29482,211 W 61ST ST 3RD FL,NEW YORK,12010137,0,132501829,37937353,36061.0,211 W 61ST ST NEW YORK NY 10023-7832,AMERICAN MUSICAL & DRAMATIC ACADEMY,A6E,40535704.0,40527224,NY,211 W 61ST ST,Performing Arts Schools,10023-7832,10023.0,A6E,40.7721374,-73.9875522,American Musical & Dramatic Academy
424,424,29483,55 BETHUNE STREET,NEW YORK,1911400,2353497,132502177,5093487,36061.0,55 BETHUNE STREET NEW YORK NY 10014-2010,CUNNINGHAM DANCE FOUNDATION INC,A62,2691516.0,5089888,NY,55 BETHUNE STREET,Dance,10014-2010,10014.0,A62,40.7368831,-74.0085005,Cunningham Dance Foundation Inc.
425,425,29493,210 11TH AVENUE 9TH FLOOR,NEW YORK,19134,68244,132509176,79362,36061.0,210 11TH AVENUE NEW YORK NY 10001-1210,PHOENIX GALLERY INC,A40,0.0,82127,NY,210 11TH AVENUE,Visual Arts,10001-1210,10001.0,A40,40.749980900000004,-74.0059903,Phoenix Gallery Inc.
426,426,29505,204 EAST 23RD STREET,NEW YORK,0,6036,132530479,28086,36061.0,204 EAST 23RD STREET NEW YORK NY 10010-4697,THE FIRE BELL CLUB OF NEW YORK INC,A54,20221.0,33139,NY,204 EAST 23RD STREET,History Museums,10010-4697,10010.0,A54,40.738369899999995,-73.9827271858983,the Fire Bell Club of New York Inc.
427,427,29518,684 PARK AVE,NEW YORK,966022,578647,132548780,1824031,36061.0,684 PARK AVE NEW YORK NY 10065-5043,QUEEN SOFIA SPANISH INSTITUTE INC,A23,641671.0,1287567,NY,684 PARK AVE,Cultural & Ethnic Awareness,10065-5043,10065.0,A23,40.7689273,-73.9659143627673,Queen Sofia Spanish Institute Inc.
428,428,29523,PO BOX 1045,NEW YORK,0,5575,132552286,101763,36061.0,,WASHINGTON SQUARE OUTDOOR ART EXHIBIT INC,A40,86910.0,93220,NY,,Visual Arts,10276-1045,10276.0,A40,,,Washington Square Outdoor Art Exhibit Inc.
