,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
911,911,34495,512 7TH AVENUE 43RD FLR,NEW YORK,740094,2469229,133786747,1952667,36061.0,512 7TH AVENUE NEW YORK NY 10018-4603,RUSH PHILANTHROPIC ARTS FOUNDATION,A12,0.0,1704750,NY,512 7TH AVENUE,Fund Raising & Fund Distribution,10018-4603,10018.0,A12,40.75347205,-73.9892617541267,Rush Philanthropic Arts Foundation
912,912,34502,138 S OXFORD ST STE 2D,BROOKLYN,211245,232141,133787877,360523,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,ELEVATOR REPAIR SERVICE THEATER INC,A65,192810.0,426039,NY,138 S OXFORD ST,Theater,11217-1694,11217.0,A65,40.687303,-73.973648,Elevator Repair Service Theater Inc.
913,913,34510,2 RIVERSIDE DR APT 2C,NEW YORK,0,119130,133789627,46704,36061.0,2 RIVERSIDE DR NEW YORK NY 10023-2524,TEATRO GRATTACIELO,A6A,16837.0,136852,NY,2 RIVERSIDE DR,Opera,10023-2524,10023.0,A6A,40.7805258,-73.9853079049603,Teatro Grattacielo
914,914,34511,6 PENNYFIELD AVE,BRONX,0,46488,133789884,56776,36005.0,6 PENNYFIELD AVE BRONX NY 10465-4127,MARITIME INDUSTRY MUSEUM AT FORT SCHUYLER,A54,33934.0,108667,NY,6 PENNYFIELD AVE,History Museums,10465-4127,10465.0,A54,40.80957415,-73.80186370524859,Maritime Industry Museum at Fort Schuyler
915,915,34515,7 WORLD TRADE CTR 250 GREENWICH ST,NEW YORK,606718,651591,133790835,1138543,36061.0,7 WORLD TRADE CTR 250 GREENWICH ST NEW YORK NY 10007-0000,COMPLEXIONS-A CONCEPT IN DANCE,A62,688839.0,1340705,NY,7 WORLD TRADE CTR 250 GREENWICH ST,Dance,10007-0000,10007.0,A62,,,Complexions-A Concept in Dance
916,916,34531,244 W 54TH ST STE 602,NEW YORK,49268,55224,133793888,335692,36061.0,244 W 54TH ST NEW YORK NY 10019-5515,FRENCH CONSERVATORY OF MUSIC INC,A6E,214019.0,302563,NY,244 W 54TH ST,Performing Arts Schools,10019-5515,10019.0,A6E,40.7642738,-73.9832921,French Conservatory of Music Inc.
917,917,34545,99 PARK AVE UNIT 280,NEW YORK,0,0,133798151,47250,36061.0,99 PARK AVE UNIT NEW YORK NY 10016-1601,PERSIAN LANGUAGE INSTITUTE INC,A25,31270.0,31306,NY,99 PARK AVE UNIT,Arts Education,10016-1601,10016.0,A25,,,Persian Language Institute Inc.
918,918,34548,NUMBER STREET SURE OR ROOM NUMBER,BROOKLYN,1461226,2505947,133798344,4685097,36047.0,NUMBER STREET SURE OR BROOKLYN NY 11213-0000,JEWISH CHILDRENS MUSEUM,A52,460748.0,3277981,NY,NUMBER STREET SURE OR,Children's Museums,11213-0000,11213.0,A52,,,Jewish Childrens Museum
919,919,34550,2373 BROADWAY APT 802,NEW YORK,0,32883,133798373,64971,36061.0,2373 BROADWAY NEW YORK NY 10024-2835,UNTITLED THEATER COMPANY NO 61 LTD,A65,19614.0,53493,NY,2373 BROADWAY,Theater,10024-2835,10024.0,A65,40.7885846,-73.97667129999999,Untitled Theater Company No 61 Ltd
920,920,34554,204 E 11 ST 223,NEW YORK,0,0,133799191,175123,36061.0,204 E 11 ST NEW YORK NY 10003-7301,ABSOLUTE ENSEMBLE LTD,A6C,222374.0,226565,NY,204 E 11 ST,Bands & Ensembles,10003-7301,10003.0,A6C,,,Absolute Ensemble Ltd
921,921,34571,2141 MULINER AVE,BRONX,0,35125,133802120,34355,36005.0,2141 MULINER AVE BRONX NY 10462-2002,BRONX SYMPHONY ORCHESTRA INC,A60,0.0,35215,NY,2141 MULINER AVE,Performing Arts,10462-2002,10462.0,A60,40.8550608,-73.862239,Bronx Symphony Orchestra Inc.
922,922,34578,60 E 8TH ST APT 4J,NEW YORK,0,31101,133803693,67171,36061.0,60 E 8TH ST NEW YORK NY 10003-6515,LOCO-MOTION DANCE THEATRE FOR CHILDREN INC,A62,39497.0,70598,NY,60 E 8TH ST,Dance,10003-6515,10003.0,A62,40.730659100000004,-73.992835,Loco-Motion Dance Theatre for Children Inc.
923,923,34589,59-61 EAST 4TH ST STE 4,NEW YORK,40275,91846,133805585,201610,36061.0,59-61 EAST 4TH ST NEW YORK NY 10001-0000,TEATRO CIRCULO LTD,A65,159845.0,251691,NY,59-61 EAST 4TH ST,Theater,10001-0000,10001.0,A65,,,Teatro Circulo Ltd
924,924,34593,100 PARK TER W APT 5G,NEW YORK,77058,5900,133806279,89903,36061.0,100 PARK TER W NEW YORK NY 10034-1345,MANHATTAN CHAMBER ORCHESTRA INC,A68,86156.0,92088,NY,100 PARK TER W,Music,10034-1345,10034.0,A68,40.8719816,-73.9162858,Manhattan Chamber Orchestra Inc.
925,925,34627,140 2ND AVE STE 503,NEW YORK,92009,134625,133812712,279091,36061.0,140 2ND AVE NEW YORK NY 10003-8384,ART SWEATS INC,A62,176069.0,310694,NY,140 2ND AVE,Dance,10003-8384,10003.0,A62,40.73037670000001,-73.9865401,Art Sweats Inc.
926,926,34628,321 W 44TH ST STE 603,NEW YORK,60000,210158,133813143,253748,36061.0,321 W 44TH ST NEW YORK NY 10036-5455,DRAMA DEPT INCORPORATED,A65,9421.0,221764,NY,321 W 44TH ST,Theater,10036-5455,10036.0,A65,40.759059,-73.9898271,Drama Dept Incorporated
927,927,34634,115 E 89TH ST APT 5A,NEW YORK,0,80833,133817494,48364,36061.0,115 E 89TH ST NEW YORK NY 10128-1527,AMERICAN FRIENDS OF THE MEDEM LIBRARY INCORPORATED,A23,0.0,80980,NY,115 E 89TH ST,Cultural & Ethnic Awareness,10128-1527,10128.0,A23,40.781875899999996,-73.9547878937812,American Friends of the Medem Library Incorporated
928,928,34640,400 W 43RD ST APT 19D,NEW YORK,15000,81435,133818345,196228,36061.0,400 W 43RD ST NEW YORK NY 10036-6311,AMERICAN OPERA MUSICAL THEATER CO INC,A6A,146437.0,236559,NY,400 W 43RD ST,Opera,10036-6311,10036.0,A6A,40.759243100000006,-73.9927221,American Opera Musical Theater Co. Inc.
929,929,34641,54A SHARON ST,BROOKLYN,0,92214,133819482,79142,36047.0,54A SHARON ST BROOKLYN NY 11211-2604,PHILIPPINE NURSES ASSOCIATION INC,A23,8482.0,101935,NY,54A SHARON ST,Cultural & Ethnic Awareness,11211-2604,11211.0,A23,40.7150752,-73.9371315115112,Philippine Nurses Association Inc.
930,930,34676,220 W 93RD ST APT 6C,NEW YORK,0,31011,133829236,62416,36061.0,220 W 93RD ST NEW YORK NY 10025-7484,INFINITY DANCE THEATER COMPANY LTD,A62,4685.0,35696,NY,220 W 93RD ST,Dance,10025-7484,10025.0,A62,40.792486600000004,-73.9728745,Infinity Dance Theater Company Ltd
931,931,34702,55 N MOORE ST,NEW YORK,0,50192,133835811,84154,36061.0,55 N MOORE ST NEW YORK NY 10013-2349,RACING THOUGHTS INC,A62,19477.0,69813,NY,55 N MOORE ST,Dance,10013-2349,10013.0,A62,40.72020525,-74.00915805797409,Racing Thoughts Inc.
932,932,34709,131 PERRY STREET,NEW YORK,131170,301787,133836585,350226,36061.0,131 PERRY STREET NEW YORK NY 10014-6241,BANG GROUP INC,A62,52252.0,354039,NY,131 PERRY STREET,Dance,10014-6241,10014.0,A62,40.735020399999996,-74.00759570000001,Bang Group Inc.
933,933,34711,526 W 26TH ST RM 824,NEW YORK,135993,383442,133837466,428773,36061.0,526 W 26TH ST NEW YORK NY 10001-5538,INTERNATIONAL PRINT CENTER NEW YORK,A40,0.0,387455,NY,526 W 26TH ST,Visual Arts,10001-5538,10001.0,A40,40.750046999999995,-74.0042469,International Print Center New York
934,934,34715,422 W 57TH ST,NEW YORK,0,24983,133837753,74363,36061.0,422 W 57TH ST NEW YORK NY 10019-3051,LOOKING GLASS THEATER INC,A65,43041.0,68024,NY,422 W 57TH ST,Theater,10019-3051,10019.0,A65,40.76816335,-73.9869245557348,Looking Glass Theater Inc.
935,935,34719,246 W 38TH ST RM 4,NEW YORK,123297,173737,133838879,268658,36061.0,246 W 38TH ST NEW YORK NY 10018-5805,THRESHOLD DANCE PROJECTS INC,A62,64129.0,244557,NY,246 W 38TH ST,Dance,10018-5805,10018.0,A62,40.7541085,-73.99041820000001,Threshold Dance Projects Inc.
936,936,34724,410 W 42ND ST 4E2,NEW YORK,125445,196748,133839702,468948,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,EARLY STAGES PROGRAM INC,A20,188229.0,397477,NY,410 W 42ND ST,Arts & Culture,10036-6809,10036.0,A20,40.7585537,-73.99339870000001,Early Stages Program Inc.
937,937,34750,323 EAST 79TH STREET,NEW YORK,0,0,133844615,225822,36061.0,323 EAST 79TH STREET NEW YORK NY 10075-0922,FIRST HUNGARIAN LITERARY SOCIETY INCORPORATED,A23,68456.0,279674,NY,323 EAST 79TH STREET,Cultural & Ethnic Awareness,10075-0922,10075.0,A23,40.7730554,-73.9537341407244,First Hungarian Literary Society Incorporated
938,938,34752,PO BOX 1052,NEW YORK,0,22500,133844997,28700,36061.0,,AMERICAN MUSICIAN FOUNDATION INC,A68,0.0,29500,NY,,Music,10150-1052,10150.0,A68,,,American Musician Foundation Inc.
939,939,34754,423 W 46TH ST,NEW YORK,34321,74824,133845307,154385,36061.0,423 W 46TH ST NEW YORK NY 10036-3510,PECCADILLO THEATER COMPANY INC,A65,54808.0,191938,NY,423 W 46TH ST,Theater,10036-3510,10036.0,A65,40.76160529999999,-73.9915432883904,Peccadillo Theater Company Inc.
940,940,34755,410 PARK AVE 12TH FLR,NEW YORK,156786,765654,133845366,790797,36061.0,410 PARK AVE NEW YORK NY 10022-4407,MEDICI ARCHIVE PROJECT INC,A50,0.0,787654,NY,410 PARK AVE,Museums,10022-4407,10022.0,A50,40.760279100000005,-73.9722515419583,Medici Archive Project Inc.
941,941,34779,PO BOX 328,NEW YORK,0,33525,133852546,2100,36061.0,,JUGGERNAUT THEATRE COMPANY LTD,A65,0.0,33525,NY,,Theater,10113-0328,10113.0,A65,,,Juggernaut Theatre Company Ltd
942,942,34780,453 BROOME ST APT 4C,NEW YORK,0,282637,133852592,535392,36061.0,453 BROOME ST NEW YORK NY 10013-2672,BUILDERS ASSOCIATION INC,A65,232952.0,518924,NY,453 BROOME ST,Theater,10013-2672,10013.0,A65,40.72218839999999,-74.00094279999999,Builders Association Inc.
943,943,34787,104 E 126TH ST APT 2C,NEW YORK,204207,472045,133853627,449744,36061.0,104 E 126TH ST NEW YORK NY 10035-1621,THE NATIONAL JAZZ MUSEUM IN HARLEM,A50,17309.0,536168,NY,104 E 126TH ST,Museums,10035-1621,10035.0,A50,40.80530495,-73.9380441515417,the National Jazz Museum in Harlem
944,944,34799,36 BATTERY PL,NEW YORK,32045,69889,133857441,90453,36061.0,36 BATTERY PL NEW YORK NY 10280-1502,AUSCHWITZ JEWISH CENTER FOUNDATION INC,A54,0.0,69889,NY,36 BATTERY PL,History Museums,10280-1502,10280.0,A54,40.706118599999996,-74.0182811,Auschwitz Jewish Center Foundation Inc.
945,945,34815,443 E 115TH ST,NEW YORK,269780,569014,133859737,1008062,36061.0,443 E 115TH ST NEW YORK NY 10029-1702,NATIONAL MUSEUM OF CATHOLIC ART AND HISTORY,A54,0.0,574078,NY,443 E 115TH ST,History Museums,10029-1702,10029.0,A54,40.7949342,-73.9343569687281,National Museum of Catholic Art and History
946,946,34830,315 W 86TH ST APT 4E,NEW YORK,0,133077,133862351,188396,36061.0,315 W 86TH ST NEW YORK NY 10024-3108,GREAT SMALL WORKS INC,A65,73279.0,206356,NY,315 W 86TH ST,Theater,10024-3108,10024.0,A65,40.78948855,-73.9786539932527,Great Small Works Inc.
947,947,34831,1155 AVENUE OF THE AMERICAS,NEW YORK,280880,601393,133862422,587030,36061.0,1155 AVENUE OF THE AMERICAS NEW YORK NY 10036-2711,CHASHAMA INC,A60,132111.0,733524,NY,1155 AVENUE OF THE AMERICAS,Performing Arts,10036-2711,10036.0,A60,40.7564611,-73.98319959999999,Chashama Inc.
948,948,34838,29 BROADWAY STE 600,NEW YORK,0,1877500,133863135,922174,36061.0,29 BROADWAY NEW YORK NY 10006-3201,CYCLADIC ART FOUNDATION,A12,0.0,1934782,NY,29 BROADWAY,Fund Raising & Fund Distribution,10006-3201,10006.0,A12,40.70618270000001,-74.0136471435835,Cycladic Art Foundation
949,949,34839,15 W 16TH ST,NEW YORK,2475124,6021784,133863344,8656450,36061.0,15 W 16TH ST NEW YORK NY 10011-6301,CENTER FOR JEWISH HISTORY INC,A23,753562.0,7625192,NY,15 W 16TH ST,Cultural & Ethnic Awareness,10011-6301,10011.0,A23,40.73806315,-73.9938027225012,Center for Jewish History Inc.
950,950,34861,2804 THIRD AVENUE,BRONX,0,0,133869493,763367,36005.0,2804 THIRD AVENUE BRONX NY 10455-4000,NATIONAL PUERTO RICAN DAY PARADE INC,A23,627012.0,627953,NY,2804 THIRD AVENUE,Cultural & Ethnic Awareness,10455-4000,10455.0,A23,,,National Puerto Rican Day Parade Inc.
951,951,34908,401 W 24TH ST APT 8,NEW ORK,0,21113,133880426,39002,36061.0,401 W 24TH ST NEW ORK NY 10011-1241,TERRANOVA PRODUCTIONS,A65,13899.0,35022,NY,401 W 24TH ST,Theater,10011-1241,10011.0,A65,,,Terranova Productions
952,952,34911,330 W 38TH ST RM 1403,NEW YORK,303472,243160,133880953,767715,36061.0,330 W 38TH ST NEW YORK NY 10018-2941,STORYVILLE CENTER FOR THE SPOKEN WORD INC,A65,552889.0,834053,NY,330 W 38TH ST,Theater,10018-2941,10018.0,A65,40.75524955,-73.99349999721721,Storyville Center for the Spoken Word Inc.
953,953,34913,PO BOX 917,BRONX,0,4508,133882139,39170,36005.0,,BRONX PUERTO RICAN DAY PARADE INC,A23,0.0,27287,NY,,Cultural & Ethnic Awareness,10455-0917,10455.0,A23,,,Bronx Puerto Rican Day Parade Inc.
954,954,34914,39 BATTERY PL,NEW YORK,228502,142250,133882190,603044,36061.0,39 BATTERY PL NEW YORK NY 10280-1501,SKYSCRAPER MUSEUM,A54,261402.0,661323,NY,39 BATTERY PL,History Museums,10280-1501,10280.0,A54,40.7057229,-74.0177051,Skyscraper Museum
955,955,34933,444 MADISON AVENUE STE 2800,NEW YORK,0,0,133886891,2203,36061.0,444 MADISON AVENUE NEW YORK NY 10022-6903,AMERICAN FRIENDS OF FLAMENCO INC,A62,0.0,4198,NY,444 MADISON AVENUE,Dance,10022-6903,10022.0,A62,40.7576763,-73.9759114,American Friends of Flamenco Inc.
956,956,34942,33 W 60TH ST FL 11,NEW YORK,13867820,18304207,133888641,36339953,36061.0,33 W 60TH ST NEW YORK NY 10023-7905,JAZZ AT LINCOLN CENTER INC,A68,15892890.0,34900665,NY,33 W 60TH ST,Music,10023-7905,10023.0,A68,40.7695152,-73.9832725,Jazz at Lincoln Center Inc.
957,957,34956,2234 3RD AVE 2ND FLR,NEW YORK,41974,5000,133891881,242714,36061.0,2234 3RD AVE NEW YORK NY 10035-2904,UPTOWN DANCE ACADEMY INC,A25,239963.0,244963,NY,2234 3RD AVE,Arts Education,10035-2904,10035.0,A25,40.801495,-73.937552,Uptown Dance Academy Inc.
958,958,34967,412 W 42ND ST STE 4E3,NEW YORK,5846,134189,133894009,135013,36061.0,412 W 42ND ST NEW YORK NY 10036-0000,ALCHEMY THEATRE COMPANY OF MANHATTAN INC,A65,7064.0,141253,NY,412 W 42ND ST,Theater,10036-0000,10036.0,A65,40.7585831,-73.9934029,Alchemy Theatre Company of Manhattan Inc.
959,959,34972,2440 BROADWAY SUITE 197,NEW YORK,5740,37000,133895528,93302,36061.0,2440 BROADWAY NEW YORK NY 10024-1158,MELTING POT THEATRE CO,A65,22000.0,66535,NY,2440 BROADWAY,Theater,10024-1158,10024.0,A65,40.790881799999994,-73.9741938,Melting Pot Theatre Co.
960,960,34979,232 THIRD STREET DOA,BROOKLYN,0,80020,133896400,133172,36047.0,232 THIRD STREET DOA BROOKLYN NY 11215-0000,J MANDLE PERFORMANCE INC,A65,20052.0,116816,NY,232 THIRD STREET DOA,Theater,11215-0000,11215.0,A65,,,J Mandle Performance Inc.
961,961,34995,49 BLEECKER ST APT 602,NEW YORK,831974,789754,133898892,1728596,36061.0,49 BLEECKER ST NEW YORK NY 10012-2481,CULTURE PROJECT,A02,711260.0,1519720,NY,49 BLEECKER ST,Management & Technical Assistance,10012-2481,10012.0,A02,40.725956599999996,-73.99418176748681,Culture Project
962,962,35003,45 E 33RD ST,NEW YORK,0,53740,133900360,98438,36061.0,45 E 33RD ST NEW YORK NY 10016-5336,SECOND CENTURY FUND OF THE WORKMENS CIRCLE INCORPORATED,A23,0.0,100097,NY,45 E 33RD ST,Cultural & Ethnic Awareness,10016-5336,10016.0,A23,40.74689385,-73.98237420988809,Second Century Fund of the Workmens Circle Incorporated
963,963,35017,640 W 139TH ST APT 60,NEW YOR,0,46175,133903490,63182,36061.0,640 W 139TH ST NEW YOR NY 10031-7335,NEW YORK ART ENSEMBLE INC,A6C,10455.0,56630,NY,640 W 139TH ST,Bands & Ensembles,10031-7335,10031.0,A6C,,,New York Art Ensemble Inc.
964,964,35020,16 EAST 11TH STREET,NEW YORK,11916,78515,133904072,99857,36061.0,16 EAST 11TH STREET NEW YORK NY 10003-4434,SEQUITUR NEW MUSIC CORPORATION,A68,1906.0,80462,NY,16 EAST 11TH STREET,Music,10003-4434,10003.0,A68,40.73350925,-73.99435708705191,Sequitur New Music Corporation
965,965,35023,1775 BROADWAY STE 708,NEW YORK,214853,523355,133904262,837079,36061.0,1775 BROADWAY NEW YORK NY 10019-1903,THE FLEA THEATER INC,A65,272297.0,863320,NY,1775 BROADWAY,Theater,10019-1903,10019.0,A65,40.7669819,-73.9819808,the Flea Theater Inc.
966,966,35040,66 WOOSTER ST,NEW YORK,12150,97749,133908692,137610,36061.0,66 WOOSTER ST NEW YORK NY 10012-4305,SOHO THINK TANK INC,A65,37580.0,135411,NY,66 WOOSTER ST,Theater,10012-4305,10012.0,A65,40.723332299999996,-74.0017161,Soho Think Tank Inc.
967,967,35043,1000 RICHMOND TER SNUG HARBR BLDG H,STATEN ISLAND,0,18475,133909562,29973,36085.0,1000 RICHMOND TER SNUG HARBR BLDG H STATEN ISLAND NY 10301-0000,COLUMCILLE CULTURAL CENTER INC,A20,1732.0,49519,NY,1000 RICHMOND TER SNUG HARBR BLDG H,Arts & Culture,10301-0000,10301.0,A20,,,Columcille Cultural Center Inc.
968,968,35062,1325 AVENUE OF THE AMERICAS,NEW YORK,0,60000,133912268,2432,36061.0,1325 AVENUE OF THE AMERICAS NEW YORK NY 10019-6026,FATHER FAME FOUNDATION INC,A65,0.0,64756,NY,1325 AVENUE OF THE AMERICAS,Theater,10019-6026,10019.0,A65,40.7627667,-73.98040490000001,Father Fame Foundation Inc.
969,969,35063,225 W 34TH ST STE 1800,NEW YORK,0,27795,133912334,110462,36061.0,225 W 34TH ST NEW YORK NY 10122-1800,AUBIN PICTURES INC,A01,1113.0,41590,NY,225 W 34TH ST,Alliances & Advocacy,10122-1800,10122.0,A01,40.7517799,-73.9920745,Aubin Pictures Inc.
970,970,35069,246 W 38TH 4TH FLOOR,NEW YORK,25500,151652,133913291,252836,36061.0,246 W 38TH NEW YORK NY 10018-5805,INTA INC,A60,161651.0,318938,NY,246 W 38TH,Performing Arts,10018-5805,10018.0,A60,,,Inta Inc.
971,971,35070,332 BLEEKER STREET K 136,NEW YORK,0,500,133913351,41326,36061.0,332 BLEEKER STREET K NEW YORK NY 10014-0000,MOONWORK INC,A65,35312.0,35812,NY,332 BLEEKER STREET K,Theater,10014-0000,10014.0,A65,42.64477,-73.7527441,Moonwork Inc.
972,972,35094,70 EAST 3RD STREET,NEW YORK,0,341749,133919147,258794,36061.0,70 EAST 3RD STREET NEW YORK NY 10003-9244,GROOVE WITH ME INC,A62,0.0,350879,NY,70 EAST 3RD STREET,Dance,10003-9244,10003.0,A62,40.724935200000004,-73.9888418893253,Groove With Me Inc.
973,973,35104,7 E 14TH ST APT 1207,NEW YORK,0,187185,133920920,186246,36061.0,7 E 14TH ST NEW YORK NY 10003-3118,FIND YOUR VOICE INC,A65,7307.0,190099,NY,7 E 14TH ST,Theater,10003-3118,10003.0,A65,40.7357597,-73.9924301831198,Find Your Voice Inc.
974,974,35113,140 SECOND AVE 501,NEW YORK,84011,127684,133922974,194174,36061.0,140 SECOND AVE NEW YORK NY 10003-0000,THIN MAN DANCE INC,A62,149509.0,280997,NY,140 SECOND AVE,Dance,10003-0000,10003.0,A62,42.635429168714204,-73.7409010269515,Thin Man Dance Inc.
975,975,35121,PO BOX 946,NEW YORK,0,22169,133925551,36899,36061.0,,CERDDORIAN NYC INC,A6B,12543.0,40633,NY,,Singing & Choral Groups,10014-0701,10014.0,A6B,,,Cerddorian NYC Inc.
976,976,35138,100 LAFAYETTE ST STE 800,NEW YORK,3149,77215,133929841,90327,36061.0,100 LAFAYETTE ST NEW YORK NY 10013-4400,SECOND GENERATION PRODUCTIONS INC,A65,11488.0,93062,NY,100 LAFAYETTE ST,Theater,10013-4400,10013.0,A65,40.71783920000001,-74.0012667,Second Generation Productions Inc.
977,977,35144,330 W 45TH ST APT 1H,NEW YORK,85565,129155,133931624,611333,36061.0,330 W 45TH ST NEW YORK NY 10036-3856,RANDOM FARMS KIDS THEATER INC,A65,448069.0,651450,NY,330 W 45TH ST,Theater,10036-3856,10036.0,A65,40.759612100000005,-73.9899684575419,Random Farms Kids Theater Inc.
978,978,35145,37 GRAND AVENUE,BROOKLYN,0,35000,133931803,79905,36047.0,37 GRAND AVENUE BROOKLYN NY 11205-1309,SWEET JANE PRODUCTIONS INC,A65,48538.0,83538,NY,37 GRAND AVENUE,Theater,11205-1309,11205.0,A65,40.696502200000005,-73.964339840292,Sweet Jane Productions Inc.
979,979,35150,30 E 20TH ST STE 302,NEW YORK,0,37700,133932856,46009,36061.0,30 E 20TH ST NEW YORK NY 10003-1310,NYJPW CHINESE AMERICAN ARTS AND CULTURE ASSOCIATION INC,A23,0.0,37835,NY,30 E 20TH ST,Cultural & Ethnic Awareness,10003-1310,10003.0,A23,40.738592600000004,-73.98888704045741,Nyjpw Chinese American Arts and Culture Association Inc.
980,980,35154,27 BLEECKER ST APT 3A,NEW YORK,42000,66210,133933808,84365,36061.0,27 BLEECKER ST NEW YORK NY 10012-2442,TO MAKE THE WORLD A BETTER PLACE,A25,8722.0,77651,NY,27 BLEECKER ST,Arts Education,10012-2442,10012.0,A25,40.7256609,-73.99348499999999,to Make the World a Better Place
981,981,35167,747 3RD AVE LBBY 3,NEW YORK,0,8370,133936723,31512,36061.0,747 3RD AVE LBBY NEW YORK NY 10017-2810,CENTRO CULTURAL CUBANO INC,A23,14044.0,32423,NY,747 3RD AVE LBBY,Cultural & Ethnic Awareness,10017-2810,10017.0,A23,,,Centro Cultural Cubano Inc.
982,982,35168,300 E 39TH ST APT 18B,NEW YORK,0,4764,133937106,11146,36061.0,300 E 39TH ST NEW YORK NY 10016-2213,HARRY SMITH ARCHIVES INC,A50,19104.0,26030,NY,300 E 39TH ST,Museums,10016-2213,10016.0,A50,40.7476008,-73.9732419,Harry Smith Archives Inc.
983,983,35175,225 W 34TH ST STE 1112,NEW YORK,1404238,3822990,133938080,4169166,36061.0,225 W 34TH ST NEW YORK NY 10122-1106,CENTER FOR ARTS EDUCATION INC,A25,0.0,4232803,NY,225 W 34TH ST,Arts Education,10122-1106,10122.0,A25,40.7517799,-73.9920745,Center for Arts Education Inc.
984,984,35187,5 MINERVA PL APT 2J,BRONX,0,46150,133940188,45925,36005.0,5 MINERVA PL BRONX NY 10468-1638,THE ORCHESTRA OF THE BRONX INC,A69,12000.0,58150,NY,5 MINERVA PL,Symphony Orchestras,10468-1638,10468.0,A69,40.8713505,-73.8907883001456,the Orchestra of the Bronx Inc.
985,985,35212,450 7TH AVE STE 2701,NEW YORK,40000,111770,133946089,706398,36061.0,450 7TH AVE NEW YORK NY 10123-2701,NOCHE FLAMENCA INC,A62,599740.0,711510,NY,450 7TH AVE,Dance,10123-2701,10123.0,A62,40.75147855,-73.99074143176449,Noche Flamenca Inc.
986,986,35216,70 WEST 36TH STREET,NEW YORK,245012,0,133946716,751844,36061.0,70 WEST 36TH STREET NEW YORK NY 10018-8007,RUSSIAN AMERICAN FOUNDATION INC,A23,710471.0,714820,NY,70 WEST 36TH STREET,Cultural & Ethnic Awareness,10018-8007,10018.0,A23,40.750586299999995,-73.9862797021415,Russian American Foundation Inc.
987,987,35218,20 WEST 64TH STREET,NEW YORK,124171,212721,133947644,286031,36061.0,20 WEST 64TH STREET NEW YORK NY 10023-7104,THE LYRIC CHAMBER MUSIC SOCIETY OF NEW YORK INC,A6C,21287.0,235340,NY,20 WEST 64TH STREET,Bands & Ensembles,10023-7104,10023.0,A6C,40.7718633,-73.9815969,the Lyric Chamber Music Society of New York Inc.
988,988,35219,312 E 23RD ST APT 4B,NEW YORK,0,280802,133947679,317331,36061.0,312 E 23RD ST NEW YORK NY 10010-4700,CLUBBED THUMB INC,A65,30946.0,317159,NY,312 E 23RD ST,Theater,10010-4700,10010.0,A65,40.73733645,-73.9802782693239,Clubbed Thumb Inc.
989,989,35224,119 E 102ND ST APT 5B,NEW YORK,22512,23324,133948379,98360,36061.0,119 E 102ND ST NEW YORK NY 10029-5739,KEEP RISING TO THE TOP,A62,102214.0,125538,NY,119 E 102ND ST,Dance,10029-5739,10029.0,A62,40.7901349,-73.9486013581368,Keep Rising to the Top
990,990,35228,290 HUDSON ST,NEW YORK,77345,166070,133948717,356194,36061.0,290 HUDSON ST NEW YORK NY 10013-1401,THE JAZZ GALLERY,A20,160550.0,359182,NY,290 HUDSON ST,Arts & Culture,10013-1401,10013.0,A20,40.7254869,-74.00743929999999,the Jazz Gallery
991,991,35239,26 GREENE ST,NEW YORK,497196,628822,133951504,719164,36061.0,26 GREENE ST NEW YORK NY 10013-2503,LOCATION ONE INC,A20,0.0,647088,NY,26 GREENE ST,Arts & Culture,10013-2503,10013.0,A20,40.7211273333333,-74.0024966666667,Location One Inc.
992,992,35243,540 W 21ST ST,NEW YORK,877416,1334522,133952075,2644022,36061.0,540 W 21ST ST NEW YORK NY 10011-2812,EYEBEAM ATELIER,A40,530737.0,2258814,NY,540 W 21ST ST,Visual Arts,10011-2812,10011.0,A40,40.74698645,-74.00705641261409,Eyebeam Atelier
993,993,35266,241 E 32ND ST,NEW YORK,0,0,133955709,30246,36061.0,241 E 32ND ST NEW YORK NY 10016-6305,NEW YORK TIBETAN ALLIANCE INC,A23,34135.0,34135,NY,241 E 32ND ST,Cultural & Ethnic Awareness,10016-6305,10016.0,A23,40.74394415,-73.9774421203212,New York Tibetan Alliance Inc.
994,994,35280,PO BOX 336,NEW YORK,17333,1431,133958990,38659,36061.0,,ART IN CONTEXT CENTER FOR COMMUNICATIONS CORPORATION,A40,36997.0,38428,NY,,Visual Arts,10276-0336,10276.0,A40,,,Art in Context Center for Communications Corporation
995,995,35297,400 W 43RD ST APT 19R,NEW YORK,0,0,133964272,27254,36061.0,400 W 43RD ST NEW YORK NY 10036-6311,LEHIGH VALLEY JAZZ REPERTORY ORCHESTRA INC,A68,29150.0,29150,NY,400 W 43RD ST,Music,10036-6311,10036.0,A68,40.759243100000006,-73.9927221,Lehigh Valley Jazz Repertory Orchestra Inc.
