,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
982,208148,2906 21ST AVE APT 3E,ASTORIA,,2680,208052382,2905,36081.0,2906 21ST AVE ASTORIA NY 11105-0000,SING FOR YOUR SENIORS INC,A6B,0.0,2680.0,NY,2906 21ST AVE,Singing & Choral Groups,11105-0000,11105.0,A6B,,
983,208201,15 CIRCLE RD,DOUGLASTON,,44595,133143311,80286,36081.0,15 CIRCLE RD DOUGLASTON NY 11363-1301,QUINTET OF THE AMERICAS INC,A60,44474.0,89069.0,NY,15 CIRCLE RD,Performing Arts,11363-1301,11363.0,A60,,
984,208638,870 W 181ST ST APT 22,NEW YORK,,82063,134128819,69515,36061.0,870 W 181ST ST NEW YORK NY 10033-4453,PERSPECTIVES ENSEMBLE INC,A6C,4215.0,86278.0,NY,870 W 181ST ST,Bands & Ensembles,10033-4453,10033.0,A6C,40.8512486,-73.9411788
985,208886,120 W 86TH ST APT 1A,NEW YORK,,8428,133666642,84015,36061.0,120 W 86TH ST NEW YORK NY 10024-4010,FREESTYLE REPERTORY THEATRE,A65,79604.0,88032.0,NY,120 W 86TH ST,Theater,10024-4010,10024.0,A65,40.78663795,-73.9731344417264
986,208996,200 W 60TH ST APT 7G,NEW YORK,,0,61614045,22736,36061.0,200 W 60TH ST NEW YORK NY 10023-8504,NICUS SPOON INC,A65,22736.0,22736.0,NY,200 W 60TH ST,Theater,10023-8504,10023.0,A65,40.771121,-73.987607
987,209181,755 E 235TH ST APT 2,BRONX,,28955,205554439,28838,36005.0,755 E 235TH ST BRONX NY 10466-3155,LOLA LOUIS CREATIVE & PERFORMING ARTS INC,A60,0.0,28955.0,NY,755 E 235TH ST,Performing Arts,10466-3155,10466.0,A60,40.8943296,-73.8545225
988,209193,473 BROADWAY,NEW YORK,,0,650671285,35,36061.0,473 BROADWAY NEW YORK NY 10013-2679,MALKA LUBELSKI CULTURE FOUNDATION INC,A12,0.0,14.0,NY,473 BROADWAY,Fund Raising & Fund Distribution,10013-2679,10013.0,A12,40.7213202,-74.0004478
989,209432,100 LA SALLE ST APT 8D,NEW YORK,,5723,133316951,4801,36061.0,100 LA SALLE ST NEW YORK NY 10027-4728,THE MORNINGSIDE PLAYERS INC,A65,0.0,5723.0,NY,100 LA SALLE ST,Theater,10027-4728,10027.0,A65,40.81314245,-73.9593156507792
990,209552,204 E 23RD ST,NEW YORK,,3880,132530479,27251,36061.0,204 E 23RD ST NEW YORK NY 10010-4628,THE FIRE BELL CLUB OF NEW YORK INC,A54,13625.0,26080.0,NY,204 E 23RD ST,History Museums,10010-4628,10010.0,A54,40.7383699,-73.9827271858983
991,209613,191 WILLOUGHBY STREET,BROOKLYN,,23415,208008425,37732,36047.0,191 WILLOUGHBY STREET BROOKLYN NY 11201-5464,IVY BALDWIN DANCE INC,A62,8075.0,31490.0,NY,191 WILLOUGHBY STREET,Dance,11201-5464,11201.0,A62,40.692404,-73.9803656987791
992,209730,530 W 25TH ST 4TH FL,NEW YORK,,0,133602582,93465,36061.0,530 W 25TH ST NEW YORK NY 10001-5516,PRINCE STREET ARTISTS INC,A40,81988.0,81988.0,NY,530 W 25TH ST,Visual Arts,10001-5516,10001.0,A40,40.74935685,-74.00473445
993,209813,380 BROADWAY FL 4,NEW YORK,,11619,582527196,20058,36061.0,380 BROADWAY NEW YORK NY 10013-6027,BLUE COYOTE THEATER GROUP INC,A65,4200.0,16014.0,NY,380 BROADWAY,Theater,10013-6027,10013.0,A65,40.7180547,-74.0028387
994,209830,228 PARK AVE S,NEW YORK,,0,640866909,31041,36061.0,228 PARK AVE S NEW YORK NY 10003-1502,NATIONAL BLACK GRADUATE STUDENT ASSOCIATION INC,A23,31320.0,31320.0,NY,228 PARK AVE S,Cultural & Ethnic Awareness,10003-1502,10003.0,A23,40.7375158,-73.9884372
995,209851,4308 41ST ST APT 4A,SUNNYSIDE,,4805,770608611,13636,36081.0,4308 41ST ST SUNNYSIDE NY 11104-3321,LAMICRO THEATER INC,A65,2744.0,7986.0,NY,4308 41ST ST,Theater,11104-3321,11104.0,A65,40.738001,-73.924472
996,210032,47 5TH AVE,NEW YORK,,47490,20581476,27064,36061.0,47 5TH AVE NEW YORK NY 10003-4679,FINLAND CENTER FOUNDATION,A20,3998.0,55381.0,NY,47 5TH AVE,Arts & Culture,10003-4679,10003.0,A20,40.73425775,-73.9944775436352
997,210339,PO BOX 1858,LONG IS CITY,,3000,113787175,8845,36081.0,,LONG ISLAND CITY CULTURAL ALLIANCE INC,A01,250.0,3250.0,NY,,Alliances & Advocacy,11101-0858,11101.0,A01,,
998,210343,15402 33RD AVE,FLUSHING,,3800,201512804,3850,36081.0,15402 33RD AVE FLUSHING NY 11354-3314,AMERICAN FUJIAN ARTIST ASSOCIATION INC,A23,0.0,3800.0,NY,15402 33RD AVE,Cultural & Ethnic Awareness,11354-3314,11354.0,A23,,
999,210566,331 W 57TH ST 368,NEW YORK,,6614,203439494,17516,36061.0,331 W 57TH ST NEW YORK NY 10019-3101,RITUAL THEATRE COMPANY INC,A65,60.0,8298.0,NY,331 W 57TH ST,Theater,10019-3101,10019.0,A65,40.7673270168944,-73.9841003159989
1000,210574,250 W 50TH ST APT 23K,NEW YORK,,2000,133529111,38952,36061.0,250 W 50TH ST NEW YORK NY 10019-6725,SWEDISH WOMENS EDUCATIONAL ASSOCIATION,A23,39904.0,43156.0,NY,250 W 50TH ST,Cultural & Ethnic Awareness,10019-6725,10019.0,A23,40.7618852,-73.9854132
1001,210663,30 SAINT FELIX ST APT 1D,BROOKLYN,,16642,421684687,23852,36047.0,30 SAINT FELIX ST BROOKLYN NY 11217-1268,ALEXANDRA BELLER DANCES INC,A62,3878.0,20520.0,NY,30 SAINT FELIX ST,Dance,11217-1268,11217.0,A62,40.6889546,-73.9778834
1002,211018,130 W 56TH ST RM 707,NEW YORK,,0,132502177,11185,36061.0,130 W 56TH ST NEW YORK NY 10019-3962,CUNNINGHAM DANCE FOUNDATION INC,A62,0.0,11185.0,NY,130 W 56TH ST,Dance,10019-3962,10019.0,A62,40.7641977,-73.9792424
1003,211101,20 JAY ST STE 740,BROOKLYN,,0,237136084,0,36047.0,20 JAY ST BROOKLYN NY 11201-8352,LENOX ARTS CENTER INC,A65,0.0,0.0,NY,20 JAY ST,Theater,11201-8352,11201.0,A65,40.7042619,-73.9866747
1004,211475,PO BOX 604565,BAY TERRACE,,24970,133128876,36014,36081.0,,MUSIC ASSOCIATES OF NEW YORK LTD,A68,0.0,24983.0,NY,,Music,11360-4565,11360.0,A68,,
1005,211518,1 LIGHTHOUSE PLZ,STATEN ISLAND,,93918,134055215,63962,36085.0,1 LIGHTHOUSE PLZ STATEN ISLAND NY 10301-0296,NATIONAL LIGHTHOUSE MUSEUM,A54,0.0,93918.0,NY,1 LIGHTHOUSE PLZ,History Museums,10301-0296,10301.0,A54,,
1006,211580,PO BOX 3092,NEW YORK,,17700,134143704,30790,36061.0,,DDJW INCORPORATED,A62,13575.0,31275.0,NY,,Dance,10027-8825,10027.0,A62,,
1007,211812,647 10TH ST,BROOKLYN,,11027,275247988,106854,36047.0,647 10TH ST BROOKLYN NY 11215-4501,BROOKLYN ACTING LAB INC,A65,92587.0,103614.0,NY,647 10TH ST,Theater,11215-4501,11215.0,A65,40.6650269,-73.9790264184475
1008,211842,PO BOX 1478,NEW YORK,,104892,200482372,173890,36061.0,,VIBE THEATER EXPERIENCE,A65,6074.0,110966.0,NY,,Theater,10027-1478,10027.0,A65,,
1009,211868,77 E 4TH ST APT 4C,NEW YORK,,0,133512374,4490,36061.0,77 E 4TH ST NEW YORK NY 10003-8970,CHOICES THEATRE PROJECT INC,A65,0.0,12968.0,NY,77 E 4TH ST,Theater,10003-8970,10003.0,A65,40.726711,-73.9901367246281
1010,212331,4 E 89TH ST PH C,NEW YORK,,26202,132879757,44879,36061.0,4 E 89TH ST PH C NEW YORK NY 10128-0645,ANNABELLA GONZALEZ DANCE THEATER INC,A62,9535.0,45638.0,NY,4 E 89TH ST PH C,Dance,10128-0645,10128.0,A62,,
1011,212511,240 W 73RD ST APT 1403,NEW YORK,,60092,371469320,64496,36061.0,240 W 73RD ST NEW YORK NY 10023-2798,VOCAL EASE INC,A6B,8490.0,68582.0,NY,240 W 73RD ST,Singing & Choral Groups,10023-2798,10023.0,A6B,40.779693,-73.982705599961
1012,212652,225 W 106TH ST APT 15F,NEW YORK,,8615,201841278,29870,36061.0,225 W 106TH ST NEW YORK NY 10025-3666,FRANCESCA HARPER PROJECT INC,A65,19919.0,28534.0,NY,225 W 106TH ST,Theater,10025-3666,10025.0,A65,40.8013219,-73.9673163
1013,212743,PO BOX 4542,NEW YORK,,22440,134083050,27821,36061.0,,NEW YORK CALEDONIAN CLUB INC,A23,16075.0,49652.0,NY,,Cultural & Ethnic Awareness,10163-4542,10163.0,A23,,
1014,212830,245 E 93RD ST APT 6F,NEW YORK,,26550,133127239,56589,36061.0,245 E 93RD ST NEW YORK NY 10128-3963,PERFORMERS OF WESTCHESTER INC,A68,22508.0,49058.0,NY,245 E 93RD ST,Music,10128-3963,10128.0,A68,40.7827156,-73.9484523
1015,212884,4520 4TH AVE STE MH-9,BROOKLYN,,13565,112684169,33565,36047.0,4520 4TH AVE BROOKLYN NY 11220-1180,SUNSET PARK SCHOOL OF MUSIC INC,A6E,17000.0,33565.0,NY,4520 4TH AVE,Performing Arts Schools,11220-1180,11220.0,A6E,40.6459428,-74.0132255
1016,213261,250 W 54TH ST STE 404,NEW YORK,,14109,133990207,155523,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,FLAMENCO LATINO,A62,140327.0,155056.0,NY,250 W 54TH ST,Dance,10019-5515,10019.0,A62,40.7643319,-73.9834308
1017,213295,113 BERRY ST,BROOKLYN,,152530,271802292,141643,36047.0,113 BERRY ST BROOKLYN NY 11211-2804,NORTHSIDE TOWN HALL COMMUNITY AND CULTURAL CENTER INC,A20,0.0,152530.0,NY,113 BERRY ST,Arts & Culture,11211-2804,11211.0,A20,40.7188374,-73.9585281123365
1018,213379,14914 14TH AVE,WHITESTONE,,7375,133848509,5250,36081.0,14914 14TH AVE WHITESTONE NY 11357-1730,ALEXANDER THE GREAT FOUNDATION INC,A23,0.0,7377.0,NY,14914 14TH AVE,Cultural & Ethnic Awareness,11357-1730,11357.0,A23,40.7880108,-73.8173878
1019,213634,PO BOX 40,GLENN OAK,,31893,113191548,18154,36081.0,,BRAHMIN SOCIETY OF NEW YORK INC,A23,0.0,31893.0,NY,,Cultural & Ethnic Awareness,11104-0000,11104.0,A23,,
1020,213815,57 MONTAGUE STREET APT 7-I,BROOKLYN HEIGHTS,,5811,113193180,7793,36047.0,57 MONTAGUE STREET BROOKLYN HEIGHTS NY 11201-3341,THEATER 2020 INC,A65,5152.0,11066.0,NY,57 MONTAGUE STREET,Theater,11201-3341,11201.0,A65,40.69577655,-73.9970343303684
1021,214010,201 E 25TH ST APT 8B,NEW YORK,,26911,270773911,28418,36061.0,201 E 25TH ST NEW YORK NY 10010-5015,FIVE BOROUGHS MUSIC FESTIVAL INC,A68,6158.0,33069.0,NY,201 E 25TH ST,Music,10010-5015,10010.0,A68,40.7400715,-73.9818475
1022,214303,240 CENTRAL PARK S,NEW YORK,,0,134054065,0,36061.0,240 CENTRAL PARK S NEW YORK NY 10019-1413,ANIMATED THEATERWORKS INC,A65,0.0,5.0,NY,240 CENTRAL PARK S,Theater,10019-1413,10019.0,A65,40.7676287,-73.9812527
1023,214406,170 E 4TH ST APT 4H,BROOKLYN,,23533,200422693,41294,36047.0,170 E 4TH ST BROOKLYN NY 11218-1740,VAMPIRE COWBOYS INCORPORATED,A60,21500.0,45033.0,NY,170 E 4TH ST,Performing Arts,11218-1740,11218.0,A60,40.6481056,-73.9778265282931
1024,214551,OLD CHELSEA STATION,NEW YORK,,101251,461049598,118457,36061.0,OLD CHELSEA STATION NEW YORK NY 10113-0000,LITTLE OPERA THEATRE OF NY INC,A6A,16171.0,117422.0,NY,OLD CHELSEA STATION,Opera,10113-0000,10113.0,A6A,,
1025,215097,458 WEST 57TH STREET,NEW YORK,,2997,562474819,3919,36061.0,458 WEST 57TH STREET NEW YORK NY 10019-3020,HELLS KITCHEN CULTURAL CENTER INC,A20,0.0,4097.0,NY,458 WEST 57TH STREET,Arts & Culture,10019-3020,10019.0,A20,40.7687785,-73.9884213761597
1026,215175,458 W 17TH ST 5-E,NEW YORK,,19944,274229192,25914,36061.0,458 W 17TH ST NEW YORK NY 10011-5804,POLARIS PRODUCTIONS,A65,0.0,33548.0,NY,458 W 17TH ST,Theater,10011-5804,10011.0,A65,40.7438626,-74.006577
1027,215181,2728 THOMSON AVE UNIT 252,LONG IS CITY,,77885,452422075,90647,36081.0,2728 THOMSON AVE UNIT LONG IS CITY NY 11101-2934,JESSICA LANG DANCE INC,A62,30050.0,107935.0,NY,2728 THOMSON AVE UNIT,Dance,11101-2934,11101.0,A62,,
1028,215679,170 AVENUE C,NEW YORK,,19500,134022249,34547,36061.0,170 AVENUE C NEW YORK NY 10009-4206,TAMAR ROGOFF PERFORMANCE PROJECTS INC,A62,0.0,19712.0,NY,170 AVENUE C,Dance,10009-4206,10009.0,A62,40.7262198,-73.9769981
1029,215987,210 WEST 101ST STREET,NEW YORK,,20150,200521329,55905,36061.0,210 WEST 101ST STREET NEW YORK NY 10025-5059,IMPACT THEATRE INC,A65,47474.0,68223.0,NY,210 WEST 101ST STREET,Theater,10025-5059,10025.0,A65,40.7976293,-73.9692044
1030,216106,244 5TH AVENUE NO 2359,NEW YORK,,20800,451581105,20300,36061.0,244 5TH AVENUE NO NEW YORK NY 10001-7604,KLUP FOUNDATION,A40,0.0,20800.0,NY,244 5TH AVENUE NO,Visual Arts,10001-7604,10001.0,A40,,
1031,216206,C/O ST ANDREWS 150 EAST 55TH STREET,NEW YORK,,38318,30504005,38662,36061.0,C/O ST ANDREWS 150 EAST 55TH STREET NEW YORK NY 10022-0000,NATIONAL TARTAN DAY NEW YORK COMMITTEE INC,A23,0.0,44283.0,NY,C/O ST ANDREWS 150 EAST 55TH STREET,Cultural & Ethnic Awareness,10022-0000,10022.0,A23,,
1032,216334,252 SEVENTH AVENUE,NEW YORK,,8740,237133200,99007,36061.0,252 SEVENTH AVENUE NEW YORK NY 10001-7326,SOUNDSCAPE PRESENTS INC,A20,86134.0,94874.0,NY,252 SEVENTH AVENUE,Arts & Culture,10001-7326,10001.0,A20,42.7948248,-73.9554193
1033,216378,C/O L SKIPITARIS 32-15 38 ST,LONG ISLAND CITY,,0,134122939,6367,36081.0,C/O L SKIPITARIS 32-15 38 ST LONG ISLAND CITY NY 11103-0000,THEATRON INC,A65,0.0,0.0,NY,C/O L SKIPITARIS 32-15 38 ST,Theater,11103-0000,11103.0,A65,,
1034,216423,PO BOX 650341,FRESH MEADOWS,,24000,113255108,130598,36081.0,,ON STAGE LTD,A65,90525.0,114552.0,NY,,Theater,11365-0000,11365.0,A65,,
1035,216486,601 W 57TH ST APT 37D,NEW YORK,,4246,412038037,7411,36061.0,601 W 57TH ST NEW YORK NY 10019-1078,SEPTEMBER CONCERT FOUNDATION,A68,0.0,4248.0,NY,601 W 57TH ST,Music,10019-1078,10019.0,A68,40.7707337,-73.9918169
1036,216750,2270 23RD ST,ASTORIA,,41413,200255118,65549,36081.0,2270 23RD ST ASTORIA NY 11105-3406,ASTORIA MUSIC SOCIETY INC,A68,23450.0,64863.0,NY,2270 23RD ST,Music,11105-3406,11105.0,A68,40.7578778,-73.9361606
1037,217068,520 8TH AVE,NEW YORK,,74087,133486145,71227,36061.0,520 8TH AVE NEW YORK NY 10018-6507,NATIONAL ASIAN-AMERICAN THEATRE COMPANY,A65,0.0,74087.0,NY,520 8TH AVE,Theater,10018-6507,10018.0,A65,40.753643,-73.9921669
1038,217155,24 WAVERLY PL RM 268,NEW YORK,,59108,133337666,59046,36061.0,24 WAVERLY PL NEW YORK NY 10003-6757,WASHINGTON SQUARE CONTEMPORARY MUSIC SOCIETY INC,A68,683.0,59792.0,NY,24 WAVERLY PL,Music,10003-6757,10003.0,A68,40.729978,-73.994064
1039,217196,548 BROADWAY APT 5J,NEW YORK,,19475,134095135,14877,36061.0,548 BROADWAY NEW YORK NY 10012-3911,FIELD BAND FOUNDATION INC,A6C,0.0,19475.0,NY,548 BROADWAY,Bands & Ensembles,10012-3911,10012.0,A6C,40.7254757,-73.9966037
1040,217217,2350 27TH ST,ASTORIA,,196230,113220961,196230,36081.0,2350 27TH ST ASTORIA NY 11105-3110,AKTINA PRODUCTIONS INC,A23,0.0,196230.0,NY,2350 27TH ST,Cultural & Ethnic Awareness,11105-3110,11105.0,A23,40.7721488,-73.9199813
1041,217598,PO BOX 137,NEW YORK,,0,133036527,0,36061.0,,BRIDGE STAGE OF THE ARTS INC,A65,0.0,0.0,NY,,Theater,10024-0137,10024.0,A65,,
1042,217690,875 FIFTH AVE ROOM SUITE 8D,NEW YORK,,6228,50578180,37376,36061.0,875 FIFTH AVE ROOM NEW YORK NY 10065-4952,PARK AVENUE CHAMBER SYMPHONY INC,A69,31534.0,37762.0,NY,875 FIFTH AVE ROOM,Symphony Orchestras,10065-4952,10065.0,A69,,
1043,217730,PO BOX 3932,NEW YORK,,51184,263457322,61719,36061.0,,ST GEORGES CHORAL SOCIETY SINCE 1817,A6B,23928.0,78957.0,NY,,Singing & Choral Groups,10163-3932,10163.0,A6B,,
1044,217819,632 11TH ST APT 5,BROOKLYN,,21448,261577094,30309,36047.0,632 11TH ST BROOKLYN NY 11215-0000,FULL CIRCLE PRODUCTIONS INC,A62,6220.0,30283.0,NY,632 11TH ST,Dance,11215-0000,11215.0,A62,40.6635234,-73.9785533555249
1045,217912,1047 AMSTERDAM AVE STUDIO 4,NEW YORK,,18500,133163211,83662,36061.0,1047 AMSTERDAM AVE STUDIO NEW YORK NY 10025-1747,I GIULLARI DI PIAZZA INC,A24,62464.0,81735.0,NY,1047 AMSTERDAM AVE STUDIO,Folk Arts,10025-1747,10025.0,A24,,
1046,218128,385 5TH AVE RM 509,NEW YORK,,0,133110260,29863,36061.0,385 5TH AVE NEW YORK NY 10016-0000,ART DECO SOCIETY OF NEW YORK INC,A03,16624.0,16765.0,NY,385 5TH AVE,Professional Societies & Associations,10016-0000,10016.0,A03,40.7495428,-73.9835108
1047,218213,115 MONTAGUE ST APT 8C,BROOKLYN,,15785,112532555,72999,36047.0,115 MONTAGUE ST BROOKLYN NY 11201-3439,PROVIDENCE PRODUCTIONS INTERNATIONAL INCORPORATED,A60,45332.0,61121.0,NY,115 MONTAGUE ST,Performing Arts,11201-3439,11201.0,A60,40.6950199473684,-73.9948093684211
1048,218327,2562 46TH ST,ASTORIA,,30956,271711517,78418,36081.0,2562 46TH ST ASTORIA NY 11103-1107,ADVANCED BEGINNER GROUP INC,A65,48434.0,79391.0,NY,2562 46TH ST,Theater,11103-1107,11103.0,A65,,
1049,218340,425 W 144TH ST,NEW YORK,,39480,134187863,40783,36061.0,425 W 144TH ST NEW YORK NY 10031-5209,HARLEM OPERA THEATER INC,A6A,0.0,39482.0,NY,425 W 144TH ST,Opera,10031-5209,10031.0,A6A,40.8239209,-73.9460795962705
1050,218375,PO BOX 141002,STATEN ISLAND,,41614,132921818,55949,36085.0,,RICHMOND CHORAL SOCIETY,A6B,18185.0,60312.0,NY,,Singing & Choral Groups,10314-1002,10314.0,A6B,,
1051,218433,549 W 52ND ST,NEW YORK,,21459,237158715,57622,36061.0,549 W 52ND ST NEW YORK NY 10019-5012,MEDICINE SHOW THEATRE ENSEMBLE INC,A65,36054.0,57513.0,NY,549 W 52ND ST,Theater,10019-5012,10019.0,A65,40.76704085,-73.992959960306
1052,218722,357 W 36TH ST FL 3,NEW YORK,,4998,204610606,146657,36061.0,357 W 36TH ST NEW YORK NY 10018-0000,THEATER LAB INC,A65,144188.0,149186.0,NY,357 W 36TH ST,Theater,10018-0000,10018.0,A65,40.7545277,-73.9945517
1053,218965,44 PROSPECT PARK W APT C6,BROOKLYN,,44175,263475546,58099,36047.0,44 PROSPECT PARK W BROOKLYN NY 11215-2340,KYO-SHIN-AN ARTS INC,A68,9500.0,53675.0,NY,44 PROSPECT PARK W,Music,11215-2340,11215.0,A68,40.6697313,-73.9727808
1054,219024,107 SUFFOLK ST APT 311,NEW YORK,,13553,133678199,13430,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3387,THE FANTASTIC EXPERIMENTAL LATINO THEATER INC,A65,0.0,13553.0,NY,107 SUFFOLK ST,Theater,10002-3387,10002.0,A65,40.719051,-73.9861796
1055,219406,138 S OXFORD ST STE 1A,BROOKLYN,,68910,132863585,101835,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,ENCOMPASS THEATRE COMPANY INC,A65,1687.0,105858.0,NY,138 S OXFORD ST,Theater,11217-1694,11217.0,A65,40.687303,-73.973648
1056,219962,PO BOX 138,BRONX,,14460,133136555,23997,36005.0,,CENTER STAGE COMMUNITY PLAYHOUSE,A65,7425.0,21970.0,NY,,Theater,10461-0138,10461.0,A65,,
1057,220702,34 S PORTLAND AVE APT 5,BROOKLYN,,38440,742972176,73160,36047.0,34 S PORTLAND AVE BROOKLYN NY 11217-1359,WET INK MUSIC PRODUCTIONS INC,A68,42129.0,80574.0,NY,34 S PORTLAND AVE,Music,11217-1359,11217.0,A68,40.68863205,-73.9751546301458
1058,220725,350 5TH AVE STE 5610,NEW YORK,,0,133988194,4438,36061.0,350 5TH AVE NEW YORK NY 10118-5500,JOHN BUTLER FOUNDATION INC,A62,4075.0,4088.0,NY,350 5TH AVE,Dance,10118-5500,10118.0,A62,40.7483271,-73.9856549
1059,220801,729 SEVENTH AVENUE NO 5TH FL,NEW YORK,,300,133740065,90344,36061.0,729 SEVENTH AVENUE NO NEW YORK NY 10019-6831,THE BROADWAY LEAGUE FOUNDATION INC,A65,0.0,344.0,NY,729 SEVENTH AVENUE NO,Theater,10019-6831,10019.0,A65,,
1060,220862,51 MACDOUGAL ST,NEW YORK,,44960,61570027,67218,36061.0,51 MACDOUGAL ST NEW YORK NY 10012-2921,WAX FACTORY INC,A60,500.0,45460.0,NY,51 MACDOUGAL ST,Performing Arts,10012-2921,10012.0,A60,40.7291711,-74.0011907
1061,221207,22 HOWARD ST STE 3B,NEW YORK,,43518,133698610,45846,36061.0,22 HOWARD ST NEW YORK NY 10013-3137,YANGTZE REPERTORY THEATRE OF AMERICA INC,A65,9684.0,53285.0,NY,22 HOWARD ST,Theater,10013-3137,10013.0,A65,40.7195373,-74.0003345
1062,221226,488 MADISON AVE FL 14,NEW YORK,,0,133206807,216,36061.0,488 MADISON AVE NEW YORK NY 10022-5702,THE RIVERSIDE OPERA ENSEMBLE INC,A6A,0.0,0.0,NY,488 MADISON AVE,Opera,10022-5702,10022.0,A6A,40.7589073,-73.9752794156614
1063,221346,173 RIVERSIDE DR,NEW YORK,,5000,237443051,14904,36061.0,173 RIVERSIDE DR NEW YORK NY 10024-1615,AEOLIAN CHAMBER PLAYERS INC,A6C,4650.0,12868.0,NY,173 RIVERSIDE DR,Bands & Ensembles,10024-1615,10024.0,A6C,40.7917087,-73.97817821395
1064,221352,850 HOWARD AVE APT 1J,STATEN ISLAND,,93419,201458258,83796,36085.0,850 HOWARD AVE STATEN ISLAND NY 10301-4445,MUSICAL CHAIRS CHAMBER ENSEMBLE INC,A6C,0.0,96823.0,NY,850 HOWARD AVE,Bands & Ensembles,10301-4445,10301.0,A6C,40.61284925,-74.0990745001782
1065,221381,1251 TABOR CT,BROOKLYN,,46908,112734261,108638,36047.0,1251 TABOR CT BROOKLYN NY 11219-5345,THE REGINA OPERA COMPANY INC,A6A,61852.0,108815.0,NY,1251 TABOR CT,Opera,11219-5345,11219.0,A6A,40.6278787,-74.0009956
1066,221396,400 E 57TH ST APT 14B,NEW YORK,,61450,132928476,55037,36061.0,400 E 57TH ST NEW YORK NY 10022-3030,EMMATROUPE THEATRE LABORATORY,A65,0.0,61450.0,NY,400 E 57TH ST,Theater,10022-3030,10022.0,A65,40.7580573,-73.9627407
1067,221485,PO BOX 749,NEW YORK,,33894,113662328,40770,36061.0,,BLESSED UNREST THEATRE INC,A65,7384.0,43908.0,NY,,Theater,10163-0749,10163.0,A65,,
1068,221509,100 GRAND ST APT 2,NEW YORK,,11295,133568135,61222,36061.0,100 GRAND ST NEW YORK NY 10013-2659,HUNDRED GRAND DANCE FOUNDATION INC,A62,48818.0,60113.0,NY,100 GRAND ST,Dance,10013-2659,10013.0,A62,40.7214506,-74.0016036
1069,221620,400 W 43RD ST APT 19D,NEW YORK,,14000,133818345,150985,36061.0,400 W 43RD ST NEW YORK NY 10036-6311,AMERICAN OPERA MUSICAL THEATER CO INC,A6A,185540.0,199540.0,NY,400 W 43RD ST,Opera,10036-6311,10036.0,A6A,40.7592431,-73.9927221
1070,221646,530 WEST 25TH STREET,NEW YORK,,0,133602581,86057,36061.0,530 WEST 25TH STREET NEW YORK NY 10001-5516,BOWERY ARTISTS INC,A51,91784.0,91784.0,NY,530 WEST 25TH STREET,Art Museums,10001-5516,10001.0,A51,40.74935685,-74.00473445
1071,221653,820 W END AVE APT 13B,NEW YORK,,180650,133095824,143877,36061.0,820 W END AVE NEW YORK NY 10025-5371,HARMONIE ENSEMBLE INC,A6C,1480.0,182130.0,NY,820 W END AVE,Bands & Ensembles,10025-5371,10025.0,A6C,40.7974795,-73.9713696
1072,221691,70A GREENWICH AVE BOX 256,NEW YORK,,35615,132933767,35419,36061.0,70A GREENWICH AVE BOX NEW YORK NY 10011-8300,GOLDEN FLEECE THEATRE COMPANY LTD,A65,1683.0,37323.0,NY,70A GREENWICH AVE BOX,Theater,10011-8300,10011.0,A65,,
1073,221945,142 W END AVE APT 18U,NEW YORK,,200,133090412,180,36061.0,142 W END AVE NEW YORK NY 10023-6103,TRIMTAB PRODUCTIONS INC,A60,0.0,200.0,NY,142 W END AVE,Performing Arts,10023-6103,10023.0,A60,40.817353,-72.8828224912195
1074,222040,PO BOX 30156,NEW YORK,,47879,943486955,64680,36061.0,,PIPELINE THEATRE COMPANY INC,A65,15526.0,63405.0,NY,,Theater,10011-0102,10011.0,A65,,
1075,222054,1 SHERIDAN SQ APT 7E,NEW YORK,,0,237440685,5392,36061.0,1 SHERIDAN SQ NEW YORK NY 10014-6826,TOKUNAGA DANCE KO INC,A62,726.0,726.0,NY,1 SHERIDAN SQ,Dance,10014-6826,10014.0,A62,40.7328395,-74.001917
1076,222351,141 S 5TH ST APT 1SE,BROOKLYN,,1000,274840366,12500,36047.0,141 S 5TH ST BROOKLYN NY 11211-5597,CINDERS PROJECTS INC,A40,0.0,3589.0,NY,141 S 5TH ST,Visual Arts,11211-5597,11211.0,A40,40.7111673,-73.96259234938
1077,222452,512 EAST 80TH STREET,NEW YORK,,37376,133260150,77633,36061.0,512 EAST 80TH STREET NEW YORK NY 10075-0755,NEW MEDIA REPERTORY COMPANY INC,A65,41268.0,78644.0,NY,512 EAST 80TH STREET,Theater,10075-0755,10075.0,A65,40.77149185,-73.9491682171593
1078,222587,151 FIRST AVE STE 26,NEW YORK,,78190,900157657,135210,36061.0,151 FIRST AVE NEW YORK NY 10003-2965,ART FOR PROGRESS INC,A20,53234.0,133328.0,NY,151 FIRST AVE,Arts & Culture,10003-2965,10003.0,A20,43.1259643455772,-74.4741562192296
